"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Asociácia nezávislých rozhlasových a televníznych staníc",Slovakia,"10000 - 24999",0,1,0,2015-09-29
"Association of the European Poultry Breeders",Belgium,"10000 - 24999",0,0.75,0,2015-02-05
"British Academy of Songwriters, Composers & Authors","United Kingdom","10000 - 24999",0,0.5,0,2015-12-31
"Brussels Office of the Swedish Trade Unions",Belgium,"10000 - 24999",2,2,8,2011-07-05
"COMITE INTERPROFESSIONNEL DE LA PRODUCTION AGRICOLE DU LIN",France,"10000 - 24999",0,1.25,0,2014-04-22
"CONFAGRICOLTURA EMILIA-ROMAGNA",Italy,"10000 - 24999",0,1,3,2010-04-08
"CONSORZIO NAZIONALE IMBALLAGGI",Italy,"10000 - 24999",0,0.25,1,2014-11-25
"Centrale der Werkgevers aan de haven van Antwerpen",Belgium,"10000 - 24999",0,0.25,0,2015-03-11
"Chambre européenne des huissiers de justice",Belgium,"10000 - 24999",0,0.75,0,2012-06-27
"Comité interprofessionnel du vin de Champagne",France,"10000 - 24999",0,1.75,0,2015-02-10
"Confédération Européenne des Cadres",Belgium,"10000 - 24999",1,2,3,2010-01-07
"Confédération des Syndicats Chrétiens",Belgium,"10000 - 24999",0,2,11,2010-01-12
"Coordination of European Picture Agencies Press Stock Heritage",France,"10000 - 24999",0,0.75,7,2014-02-25
"DIE FÜHRUNGSKRÄFTE - DFK",Germany,"10000 - 24999",0,0.5,0,2009-12-16
"EUROPEAN FEDERATION OF BUILDING AND WOODWORKERS",Belgium,"10000 - 24999",0,1.25,16,2012-03-16
"European Central Council of Homeopaths","United Kingdom","10000 - 24999",1,0.25,0,2009-03-05
"Euroshore International",Belgium,"10000 - 24999",0,0.5,0,2010-03-06
"F.E.C.C.I.A. Fédération Européenne des Cadres de la Chimie et des Industries Annexes - European Federation of Managerial Staff in the Chemical and Allied Industries",France,"10000 - 24999",0,0.75,0,2008-08-25
"Federation of Screenwriters in Europe",Belgium,"10000 - 24999",0,0.5,3,2015-05-26
"Financement Participatif France",France,"10000 - 24999",0,0.25,0,2015-05-13
"Fédération Européenne pour la Santé Animale et la Sécurité Sanitaire",France,"10000 - 24999",1,1.5,2,2009-11-16
"Fédération Nationale des Producteurs de Plants de Pomme de Terre",France,"10000 - 24999",0,16,0,2015-07-30
"Företagarna Göteborg",Sweden,"10000 - 24999",0,3,0,2015-08-14
"GIL, Syndicat du Luminaire",France,"10000 - 24999",0,0.25,0,2015-02-27
"Gewerkschaft der Flugsicherung",Germany,"10000 - 24999",0,0.25,0,2015-02-19
"Industriegewerkschaft Bauen-Agrar-Umwelt",Germany,"10000 - 24999",0,1.5,1,2008-10-23
"La Guilde des Artistes de la Musique",France,"10000 - 24999",0,1.5,0,2015-03-24
"Portuguese Renewable Energy Association",Portugal,"10000 - 24999",0,1.5,0,2011-03-31
"SEAFARERS' UNION OF CROATIA/ SINDIKAT POMORACA HRVATSKE",Croatia,"10000 - 24999",0,1.5,0,2014-02-21
"SLA Skogs- och Lantarbetsgivareförbundet",Sweden,"10000 - 24999",0,15,0,2015-02-03
"Sdružení vlastníků obecních a soukromých lesů v ČR","Czech Republic","10000 - 24999",0,0.5,0,2015-07-17
"Suomen Apteekkariliitto ry.",Finland,"10000 - 24999",0,3.25,1,2015-09-10
"Syndicat des Fabricants d'Equipements et de Pièces pour Automobiles",France,"10000 - 24999",0,1.5,0,2015-07-10
"Syndicat des Fabricants d'Explosifs, de Pyrotechnie et d'Artifices",France,"10000 - 24999",0,0.75,0,2015-06-18
"Syndicat des énergies renouvelables",France,"10000 - 24999",0,0.25,2,2014-02-12
"Syndicat national des auteurs et des compositeurs",France,"10000 - 24999",0,0.25,0,2014-01-23
"Trä- och Möbelföretagen",Sweden,"10000 - 24999",0,0.75,1,2015-02-02
"UNION INTERNATIONALE DES AVOCATS",France,"10000 - 24999",0,1,0,2014-05-26
"Union Générale Des Ingénieurs Cadres et Techniciens de la Confédération Générale du Travail",France,"10000 - 24999",0,2,0,2015-02-25
"Vereinigung der Arbeitgeberverbände der Deutschen Papierindustrie e. V.",Germany,"10000 - 24999",0,0.25,0,2015-04-27
INTERBOR,Belgium,22103,2,0.5,0,2014-04-28
"Biltrafikens Arbetsgivareförbund",Sweden,20000,1,1,0,2015-02-24
"Dansk Metalarbejderforbund",Denmark,20000,0,2.5,0,2015-10-30
"Hazardous Waste Europe",France,20000,0,3.75,2,2015-06-23
"Magyar Napelem Napkollektor Szövetség",Hungary,20000,0,1.5,0,2015-10-21
"Unie van Belgische Adverteerders - Union Belge des Annonceurs",Belgium,20000,0,0.5,0,2015-09-23
"European Association of Hearing Aid Professionals - Association Europeenne des Audioprothesistes",Belgium,17027,1,0.25,0,2015-06-25
"SINDICATO DE ENFERMERIA SATSE",Spain,15287,0,0.25,0,2011-01-14
"Fédération du Commerce Coopératif et Associé",France,15000,0,0.5,0,2009-09-28
"Magyar Akvakultúra Szövetség",Hungary,14900,0,0.75,0,2015-05-28
"Nautilus International","United Kingdom",12000,0,50,0,2012-04-11
"SYNDICAT NATIONAL DU CONTROLE TECHNIQUE AUTOMOBILE",France,12000,0,2,0,2010-09-05
"Asociácia prevádzkovateľov káblových telekomunikácií",Slovakia,10000,0,0.5,0,2015-08-31
"Deutscher Journalisten-Verband e.V. -Gewerkschaft der Journalistinnen und Journalisten",Germany,10000,0,0.75,0,2014-01-31
"European Association of Agrochemical Companies",Netherlands,10000,0,0.25,0,2011-02-16
"French Pet Trade Union",France,10000,0,0.25,0,2015-01-16
"UNI MEI Global Union",Belgium,10000,1,0.5,5,2011-09-22
"Vereinigung Cockpit e.V.",Germany,10000,1,0.25,0,2013-02-28
"""NURSING UP"" IL SINDACATO DEGLI INFERMIERI ITALIANI",Italy,"< 9,999",0,0.25,0,2014-02-21
"AECPC Spanish Association of Cultural Heritage Managers / Asociación Española de Gestores de Patrimonio Cultural",Spain,"< 9,999",0,2,0,2010-06-29
"ASSOCIATION NATIONALE DES CONSEILLERS FINANCIERS",France,"< 9,999",0,3.5,0,2009-08-18
"ASSOCIAZIONE ITALIANA MASSOTERAPISTI",Italy,"< 9,999",0,0.25,0,2010-11-24
"Aircraft Engineers International",Netherlands,"< 9,999",0,1.25,0,2011-08-28
Akademikerne,Denmark,"< 9,999",0,0.5,0,2014-10-14
"Akava ry",Finland,"< 9,999",0,2.5,11,2012-09-26
"Ammattiliitto Pro ry",Finland,"< 9,999",0,0.5,1,2014-12-02
"Asociación Ecológica Sierra de Alcaraz Tierra Verde",Spain,"< 9,999",0,0.25,0,2010-09-15
"Asociación de Técnicos Superiores y Peritos Judiciales de Andalucía",Spain,"< 9,999",0,37.5,0,2012-12-18
"Association Européenne des Cadres de l'Assurance - AECA - European Federation of Executives and Managerial Staff of the Insurance Sector",France,"< 9,999",0,0.25,0,2009-12-28
"Association des Chaînes Conventionnées éditrices de Services",France,"< 9,999",0,0.5,0,2015-07-07
"Association des archivistes français",France,"< 9,999",0,0.5,0,2015-02-11
"Association des traducteurs littéraires de France",France,"< 9,999",0,0.25,0,2014-02-24
"Association européenne de producteurs de mollusques",France,"< 9,999",0,0.25,0,2011-01-05
"Association of Taxation Technicians","United Kingdom","< 9,999",0,0.25,0,2015-04-09
"Associazione Nazionale Educatori Professionali",Italy,"< 9,999",0,7.5,0,2013-02-05
"Associazione professionale Italiana Ambiente e Sicurezza",Italy,"< 9,999",0,2.5,0,2015-06-03
"Associação Nacional dos Industriais de Arroz",Portugal,"< 9,999",0,1,0,2015-11-02
"Austrian Cockpit Association - Verband Österreichischer Verkehrspiloten",Austria,"< 9,999",0,0.25,0,2015-08-25
"Austro Mechana GesmbH",Austria,"< 9,999",0,0.5,0,2015-11-16
"Aut. Køle- & VP-firmaers Brancheforening",Denmark,"< 9,999",0,0.5,0,2011-10-18
"Beroepsvereniging Componisten MultiMedia",Netherlands,"< 9,999",0,0.25,0,2014-02-08
"Berufsvereinigung der Naturwissenschaftler in der Labordiagnostik",Germany,"< 9,999",0,1.25,0,2014-06-12
"BioForum Vlaanderen",Belgium,"< 9,999",0,1.25,0,2013-09-05
"Biomass Biofuels Sustainability Voluntary Scheme",France,"< 9,999",0,0.25,0,2015-12-17
Bundesaerztekammer,Germany,"< 9,999",2,2,3,2010-07-14
"Bundesarchitektenkammer e.V.",Germany,"< 9,999",1,3,0,2012-03-21
"Bundeskammer der Architekten und Ingenieurkonsulenten",Austria,"< 9,999",0,2.75,0,2010-05-20
Bundessteuerberaterkammer,Germany,"< 9,999",2,1.75,0,2013-10-14
"Bundesverband Onlinehandel e.V.",Germany,"< 9,999",1,0.25,0,2015-03-10
"Bundesverband der Dolmetscher und Übersetzer e.V.",Germany,"< 9,999",0,0.25,0,2009-04-30
"Bundesverband der Film- und Fernsehregisseure in Deutschland e.V.",Germany,"< 9,999",0,0.25,0,2011-11-03
"Bundesverband der Lebensmittelkontrolleure Deutschland e.V.",Germany,"< 9,999",0,1,0,2014-07-09
"Business Professional Women Europe",Belgium,"< 9,999",0,2.75,0,2015-01-30
"CFA Society of the UK","United Kingdom","< 9,999",0,0.25,0,2014-10-23
CINOV-IT,France,"< 9,999",0,0.25,0,2011-03-16
"CIRCOM Regional",France,"< 9,999",0,0.25,0,2015-06-01
"CLUB BIO-PLASTIQUES",France,"< 9,999",0,0.75,0,2011-07-22
"CONFEDERACIÓN SINDICAL DE CCOO",Spain,"< 9,999",0,4.25,0,2012-02-03
"CONSIGLIO NAZIONALE PERITI INDUSTRIALI E PERITI INDUSTRIALI LAUREATI",Italy,"< 9,999",0,0.25,0,2014-05-15
"Cabin Union Denmark",Denmark,"< 9,999",0,0.25,0,2011-07-15
"Centrale Générale des Syndicats Libéraux de Belgique",Belgium,"< 9,999",0,1,3,2012-02-14
"Chambre Nationale Syndicale des Intermédiaires et Mandataites - Agents Commerciaux de l'Immobilier",France,"< 9,999",0,1.5,0,2014-10-31
"Chambre Syndicale de l'Edition Musicale",France,"< 9,999",0,0.25,0,2014-01-03
"Chambre Syndicale des Améliorants Organiques et Supports de Culture",France,"< 9,999",0,0.25,0,2013-04-09
"Chambre des Métiers du Grand Duché du Luxembourg",Luxembourg,"< 9,999",0,0.25,3,2014-10-22
"Chambre syndicale des fabricants d'Emaux, Pigments Et Sels et Oxydes Métallliques",France,"< 9,999",0,0.25,0,2014-07-22
"Chartered Institution of Wastes Management","United Kingdom","< 9,999",0,0.5,0,2012-09-06
"Chartered Society of Physiotherapy","United Kingdom","< 9,999",0,0.25,0,2014-05-22
"Cluster Maritime Français",France,"< 9,999",0,0.25,0,2015-01-29
"Confederazione Nazionale Coldiretti",Italy,"< 9,999",4,4.5,9,2012-07-27
"Confédération Européenne du Lin & du Chanvre",France,"< 9,999",0,0.75,0,2014-04-24
"Confédération Française de l'Encadrement- Confédération Générale des Cadres des Industries Electriques et Gazières",France,"< 9,999",0,2,0,2011-03-08
"Confédération Générale des Cadres CFE-CGC",France,"< 9,999",0,4.5,1,2010-08-10
"Conseil National des Professions de l'Automobile",France,"< 9,999",0,0.25,0,2009-08-03
"Conseil des Associations d'Ingénieurs de cycle long, d'Université ou d'école d'ingénieurs de l'Union Européenne",Belgium,"< 9,999",0,2.5,0,2014-05-26
"Conseil permanent des écrivains",France,"< 9,999",0,0.5,1,2015-12-11
"Consejo General de Colegios Profesionales de Ingenieria Informatica de España",Spain,"< 9,999",0,21.5,0,2014-06-06
"Consejo General de Enfermería de España",Spain,"< 9,999",0,6,0,2014-05-20
"Consejo General del Trabajo Social",Spain,"< 9,999",0,1,0,2015-04-01
