"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Sagardoy Abogados",Spain,1771645108,0,6.25,0,2016-12-05
"Covington & Burling LLP","United States","1500000 - 1749000",7,7.75,11,2015-05-15
"SALESAS TRES CENTRO DE ESTUDIOS",Spain,"600000 - 699999",6,4.25,18,2013-02-27
"Squire Patton Boggs LLP","United States","400000 - 499999",2,6,5,2016-08-01
"A TURQUOISE",France,"200000 - 299999",3,1.25,2,2015-01-22
"Van Goethem Law",Belgium,"200000 - 299999",0,8.25,1,2016-07-19
"Bates Wells & Braithwaite London LLP","United Kingdom","100000 - 199999",0,0.5,0,2015-03-12
FIDAL,France,"100000 - 199999",0,1.5,9,2015-07-01
"Freshfields Bruckhaus Deringer LLP","United Kingdom","100000 - 199999",0,2,7,2015-10-22
"Latham & Watkins LLP",Belgium,"100000 - 199999",0,0.75,3,2015-11-06
"Mayer Brown Europe-Brussels LLP",Belgium,"100000 - 199999",0,0.75,2,2015-02-20
"McDermott Will & Emery Belgium LLP",Belgium,"100000 - 199999",0,0.5,1,2015-07-24
"Norton Rose Fulbright LLP","United Kingdom","100000 - 199999",4,4,2,2016-09-21
"Steptoe & Johnson LLP","United States","100000 - 199999",0,1.25,6,2015-12-30
"Wiggin LLP","United Kingdom","100000 - 199999",0,0.5,1,2015-05-13
"everis Energía y MedioAmbiente S.L.U",Spain,"100000 - 199999",0,1.75,1,2016-02-03
"A. Silvestro",Belgium,"50000 - 99999",0,0.25,0,2014-10-10
"Alber & Geiger",Germany,"50000 - 99999",6,6.25,7,2011-09-19
"Alinea, Avocats associés AARPI",France,"50000 - 99999",1,2.75,3,2012-10-05
"Arthur's Legal B.V.",Netherlands,"50000 - 99999",0,2,0,2015-12-20
COPPET,Belgium,"50000 - 99999",0,5,0,2015-07-16
"Cabinet d'avocats SAMMAN",France,"50000 - 99999",0,3.5,1,2016-03-21
"DLA Piper UK LLP - Belgium",Belgium,"50000 - 99999",9,2.25,6,2014-10-03
"DRYLLERAKIS & ASSOCIATES",Greece,"50000 - 99999",0,22.5,0,2015-07-13
"Gide Loyrette Nouel",France,"50000 - 99999",2,2,5,2016-04-19
"Kelley Drye & Warren LLP","United States","50000 - 99999",7,0.75,0,2014-05-28
"LK Shields Solicitors",Ireland,"50000 - 99999",0,1.25,0,2016-01-08
"Law Square",Belgium,"50000 - 99999",0,1.25,3,2015-05-28
"Linklaters LLP","United Kingdom","50000 - 99999",5,3.5,3,2012-01-30
"Avvocato Alberto Cozzo",Italy,"25000 - 49999",0,1,0,2009-05-14
"BDGS Associés",France,"25000 - 49999",0,6.75,1,2015-01-06
"EJC-Roberti & Associati / Juriscoop Scrl",Belgium,"25000 - 49999",4,1.75,0,2015-12-11
"FAU Bernard",France,"25000 - 49999",1,5,0,2013-02-15
"Grant Thornton Société d'Avocats",France,"25000 - 49999",0,0.5,0,2015-09-07
"Mihut Law Office",Belgium,"25000 - 49999",1,1.5,0,2016-10-17
"NCTM Studio Legale Associato",Italy,"25000 - 49999",3,1.25,1,2012-06-26
"Pappas & Associates",Belgium,"25000 - 49999",0,10,1,2015-05-15
"Rechtsanwälte Lenz und Johlen",Germany,"25000 - 49999",0,0.25,0,2015-04-23
TERRAQUI,Spain,"25000 - 49999",0,0.5,0,2012-01-09
"bxl-law SPRL",Belgium,"25000 - 49999",0,1,0,2013-01-18
"Pilarp Juridik",Sweden,30000,0,0.5,0,2016-08-25
"ALTHEIS LTD","United Kingdom","10000 - 24999",0,1.5,0,2011-10-12
"Advokatfirman Vinge KB",Sweden,"10000 - 24999",0,1.5,1,2015-03-27
"Advokatfirman Öberg & Associés AB",Sweden,"10000 - 24999",0,0.75,0,2011-02-14
"Blanche Magarinos-Rey",France,"10000 - 24999",1,0.75,0,2015-09-14
"CMS Reich-Rohrwig Hainz Rechtsanwälte GmbH",Austria,"10000 - 24999",0,0.5,0,2015-10-28
"Cremades & Calvo-Sotelo",Spain,"10000 - 24999",0,1,1,2015-03-26
"Grimaldi Studio legale",Italy,"10000 - 24999",0,0.5,0,2014-07-24
"Legal RLP",France,"10000 - 24999",0,1,0,2014-02-19
"Markus Nessler - Beratung & Recht",Germany,"10000 - 24999",0,0.25,0,2015-04-28
"Soliman, Hashish & Partners",Egypt,"10000 - 24999",0,7,0,2016-03-10
"Stoffregen Lawfirm",Belgium,"10000 - 24999",0,0.5,0,2011-07-13
"Studio legale struzziero",Italy,"10000 - 24999",0,1.25,0,2016-07-11
"BILGE LAW INTERNATIONAL",Belgium,10000,3,1,0,2016-07-12
CHAPUS,France,10000,0,0.25,0,2014-11-17
"Abreu & Associados, Sociedade de Advogados, SP, RL",Portugal,"< 9,999",0,0.5,0,2016-02-10
"Advokatfirmaet Frederik Madsen",Denmark,"< 9,999",0,0.25,0,2008-09-29
"BBH, advokátní kancelář, s.r.o.","Czech Republic","< 9,999",0,2,1,2016-09-25
"Bailey & Ehrenberg","United States","< 9,999",0,0.25,0,2016-11-10
"Baker & McKenzie LLP","United States","< 9,999",0,0.75,0,2016-11-08
"Baker & McKenzie Partnerschaft von Rechtsanwälten, Wirtschaftsprüfern und Steuerberatern mbB",Germany,"< 9,999",0,0.5,1,2012-09-12
"Becker Büttner Held PartGmbB",Germany,"< 9,999",2,0.75,0,2016-01-21
"Bonelli Erede Pappalardo",Italy,"< 9,999",0,0.5,2,2016-06-03
"Buchalik Brömmekamp Rechtsanwälte Steuerberater",Germany,"< 9,999",0,0.75,0,2016-06-03
"Chilosi Martelli - Studio Legale Associato",Italy,"< 9,999",0,0.5,0,2015-01-12
"Cleary Gottlieb Steen & Hamilton","United States","< 9,999",0,0.25,1,2016-12-09
"Cultural Heritage Partners","United States","< 9,999",0,2,0,2015-09-11
"DIERKS + BOHLE Rechtsanwälte",Germany,"< 9,999",0,2,0,2016-02-08
"DS Avocats A.A.R.P.I",France,"< 9,999",0,0.5,0,2013-10-31
"Dahan, Dahan-Bitton & Dahan",France,"< 9,999",0,0.75,0,2014-01-06
"Distefano Law Office",Belgium,"< 9,999",0,0.25,0,2013-10-03
"Dr. Oliver Sude",Germany,"< 9,999",0,1,0,2013-03-20
"ENDROIT AVOCAT SELAS",France,"< 9,999",0,0.25,0,2015-07-31
"FREDERIC MAURO SPRL",Belgium,"< 9,999",1,1,1,2015-01-20
"Flieger Law Office",Belgium,"< 9,999",0,4,0,2016-11-16
"Food Lawyers’ Network",Belgium,"< 9,999",0,0.25,0,2016-11-17
"Fragomen Global LLP","United States","< 9,999",0,0.75,0,2016-08-18
Fratini&Associati,Italy,"< 9,999",0,0.75,0,2014-09-24
"G.S.Kostakopoulos & Associates",Greece,"< 9,999",0,0.75,0,2015-07-10
"Galasso Carlo Filippo",Italy,"< 9,999",1,1,0,2012-07-03
"Giulio Marini",Italy,"< 9,999",0,1,0,2011-08-04
"Hausfeld & Co. LLP","United Kingdom","< 9,999",0,0.25,3,2016-06-21
"Intellectual Property Lawyers' Association","United Kingdom","< 9,999",0,350,0,2009-06-22
JEANTET,France,"< 9,999",0,0.75,0,2010-05-10
"Jones Day",Belgium,"< 9,999",0,0.25,0,2016-11-17
"Kancelaria Radcy Prawnego r. pr. Sebastian Bohuszewicz Legal Counselors Group",Poland,"< 9,999",0,0.25,0,2015-07-28
"MIQUEL ANGEL VALLES BLISTIN",Spain,"< 9,999",0,0.25,0,2012-07-11
"MTTA Law firm & Mediation",Belgium,"< 9,999",0,0.5,0,2016-10-24
"Macchi di Cellere Gangemi",Italy,"< 9,999",0,0.25,0,2016-09-14
"Mannheimer Swartling Advokatbyrå",Sweden,"< 9,999",0,1.5,2,2015-09-08
McGuireWoods,Belgium,"< 9,999",0,0.25,0,2015-06-09
"Michela Cocchi - Studio Legale",Italy,"< 9,999",0,0.25,0,2014-02-24
"Nedelka Kubáč advokáti s.r.o.","Czech Republic","< 9,999",0,7.5,0,2016-11-21
"Orbán & Perlaki Attorneys-at-Law",Hungary,"< 9,999",0,0.75,0,2016-06-09
PRUDENS,Sweden,"< 9,999",1,0.25,0,2015-03-26
"Portolano Cavallo Studio legale",Italy,"< 9,999",0,2.25,0,2015-09-30
"RECALL DOBRZYNIECKI & PARTNERS LAW OFFICE","United Kingdom","< 9,999",0,0.75,0,2011-07-03
"Rechtsanwalt Dr. Anton Schaefer",Austria,"< 9,999",0,1,0,2012-09-02
"Rechtsanwälte Reiser & Coll.",Germany,"< 9,999",0,0.5,0,2016-12-19
"Robert Peterson & Fields Associates P.C.","United States","< 9,999",0,2.25,0,2016-11-21
"SPRL Matthieu Wemaere Association d'Avocats",Belgium,"< 9,999",0,1.25,0,2014-08-27
"Shearman & Sterling (London) LLP","United Kingdom","< 9,999",0,0.25,0,2015-01-28
"Taxand EIG",Luxembourg,"< 9,999",0,0.25,0,2016-07-12
"Vieira de Almeida & Associados - Sociedade de Advogados, SP R.L.",Portugal,"< 9,999",0,0.25,1,2016-09-14
"Vilniaus Centro advokatų kontora LAW BOUTIQUE",Lithuania,"< 9,999",0,0.5,0,2016-02-18
"avv. Davide Maresca",Italy,"< 9,999",0,0.25,0,2014-05-23
"wan avocats",France,"< 9,999",0,0.75,0,2016-09-06
"van Lennep & Co",Belgium,1000,0,0.25,0,2016-10-17
"Legale Genchi",Italy,1,2,1,0,2014-08-02
"Avv. Dr. Alessandro Amicarelli","United Kingdom",0,0,0.25,0,2011-12-20
"Brauner Schurgers Uhlenhut Rechtsanwälte",Germany,0,0,3,0,2014-05-18
"CMS Bureau Francis Lefebvre",France,0,0,1,0,2015-09-09
"Fausto Capello",Italy,0,1,0.25,0,2016-02-03
"Hakima BenAzzouz",Belgium,0,0,0.25,0,2013-02-04
"KÜFFNER MAUNZ LANGER ZUGMAIER Rechtsanwaltsges. mbH",Germany,0,0,0.25,0,2014-06-13
"Law Firm Tark, Grunte, Sutkienė & Partners TARK GRUNTE SUTKIENE",Lithuania,0,0,0.75,0,2016-09-28
"Noerr LLP",Germany,0,0,2.5,0,2016-06-08
"Odvjetničko društvo Gjurašić, Fak & Partneri",Croatia,0,0,1,0,2015-02-06
"Osborne Clarke",Germany,0,0,1,0,2015-08-28
"Avocats DIVORCE-LEX",Belgium,"no figure available",0,0.25,0,2015-10-28
"Emery, Stourm & associés Avocats",France,"no figure available",0,0.25,0,2015-10-13
"FERRAN ABOGADOS",Spain,"no figure available",0,1,0,2015-04-07
"König & Kollegen Rechtsanwälte in der Speicherstadt",Germany,"no figure available",0,0.25,0,2016-03-23
"María Lujan Lopez",Spain,"no figure available",0,0.25,0,2016-09-22
"RC Abogados",Spain,"no figure available",0,0.25,0,2016-11-28
"Studio Associato Angioy Pirastru",Italy,"no figure available",0,0.75,0,2015-05-27
"The EU Law Firm",Belgium,"no figure available",0,2,0,2016-03-08
"Trindade Barros - Advogados",Portugal,"no figure available",0,1.25,0,2016-03-10
"V V G B",Belgium,"no figure available",0,0.25,1,2016-10-27
"studio legale Associato",Italy,"no figure available",0,1,0,2016-03-15
