"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Deutscher Steuerberaterverband e.V.",Germany,"200000 - 299999",0,2,2,2013-04-29
"EUROCADRES - COUNCIL OF EUROPEAN PROFESSIONAL AND MANAGERIAL STAFF",Belgium,"200000 - 299999",3,3,8,2014-02-10
"European Confederation of Directors' Associations",Belgium,"200000 - 299999",2,2,0,2011-12-13
"European Milk Board",Belgium,"200000 - 299999",11,2.75,8,2009-10-07
"European Trade Union Committee for Education",Belgium,"200000 - 299999",5,8.75,13,2010-01-14
"European Union of Private Hospitals",Belgium,"200000 - 299999",1,1,6,2016-08-26
"Federazione Italiana Tabaccai",Italy,"200000 - 299999",0,2.25,0,2012-04-18
"International Dockworkers Council",Spain,"200000 - 299999",0,2,2,2016-11-22
"Malta Chamber of SMEs",Malta,"200000 - 299999",0,7,0,2017-07-21
"Nordic Logistics Association",Belgium,"200000 - 299999",2,2,2,2012-08-28
"Norwegian Visual Artists Copyright Society (BONO)",Norway,"200000 - 299999",0,0.25,0,2014-01-28
"UNION DE PROFESIONALES Y TRABAJADORES AUTONOMOS DE ANDALUCIA",Spain,"200000 - 299999",0,9,0,2012-09-05
"Union des Industries de la Fertilisation",France,"200000 - 299999",0,4,2,2015-02-10
"Union des Ports de France",France,"200000 - 299999",0,1,0,2016-05-26
"Vágóállat és Hús Szakmaközi Szervezet és Terméktanács",Hungary,"200000 - 299999",1,0.25,0,2015-05-06
"World Association of Newspapers and News Publishers",France,"200000 - 299999",0,0.75,1,2017-12-11
"VOLÁN Egyesülés",Hungary,260641,0,1.75,1,2017-05-19
"Federatie Nederlandse Vakbeweging",Netherlands,250000,0,2,5,2015-04-10
"Nemzeti Agrárgazdasági Kamara",Hungary,232000,0,7,0,2016-05-19
"industriAll European Trade Union",Belgium,226000,4,9,54,2014-11-03
"European Union of General Practitioners / Family Physicians (Union Européenne des Médecins Omnipraticiens / Médecins de Famille)",Belgium,222982,0,0.5,4,2016-01-29
"Confédération Européenne de la Production de Maïs",France,220000,0,2.25,4,2014-04-22
"International Trade Union Confederation",Belgium,202385,2,1.25,3,2009-04-27
"Weinbauverband Württemberg e.V.",Germany,200000,0,3.75,1,2017-03-09
"dbb beamtenbund und tarifunion",Germany,200000,0,2.5,0,2010-01-15
"ABDA-Bundesvereinigung Deutscher Apothekerverbände",Germany,"100000 - 199999",2,1.25,1,2011-11-17
"ASOCIACION PROFESIONAL DE PRODUCTORES DE SUSTRATO Y HONGOS DE LA RIOJA NAVARRA Y ARAGON",Spain,"100000 - 199999",0,0.5,0,2017-08-23
"Armateurs de France",France,"100000 - 199999",0,1.25,1,2016-11-21
"Asociación Española de la Economía Digital",Spain,"100000 - 199999",0,2.75,1,2015-09-30
"BENELUXVERENIGING VOOR MERKEN- EN MODELLENRECHT/ASSOCIATION BENELUX POUR LE DROIT DES MARQUES ET MODELES.",Netherlands,"100000 - 199999",0,3.5,0,2017-08-23
"CEC European Managers - Confédération Européenne des Cadres",Belgium,"100000 - 199999",3,3,3,2010-01-07
"COOP de France",France,"100000 - 199999",1,2,3,2008-10-03
"Centrale Générale FGTB",Belgium,"100000 - 199999",0,4.5,0,2017-03-17
"Cercle des Réseaux européens",Belgium,"100000 - 199999",0,0.5,11,2015-02-04
"Colegio Oficial de Agentes de la Propiedad Industrial",Spain,"100000 - 199999",0,4.75,0,2015-04-27
"Confederazione Europea Associazioni Professioni Olistiche",Italy,"100000 - 199999",0,3.75,0,2015-05-23
"Confederazione Generale Italiana del Lavoro",Italy,"100000 - 199999",0,13.5,13,2016-11-30
"Confédération Européenne des Entrepreneurs de Travaux Techniques Agricoles, Ruraux et Forestiers/ European Organisation of Agricultural, Rural and Forestry Contractors / Europäischer Zentralverband der Lohnunternehmer",Belgium,"100000 - 199999",0,1.25,6,2010-07-01
"Conseil National de l'Ordre des Vétérinaires",France,"100000 - 199999",0,0.5,0,2016-07-21
"Coordinadora de Organizaciones de Agricultores y Ganaderos - Iniciativa Rural",Spain,"100000 - 199999",0,4.25,0,2015-05-08
"Danish Transport and Logistics Association",Denmark,"100000 - 199999",0,2,0,2008-09-25
"Danish Unions of Teachers",Denmark,"100000 - 199999",3,3,0,2011-09-01
"Deutscher Anwaltverein",Germany,"100000 - 199999",5,5.5,13,2009-04-14
"EUROCINEMA, Association de producteurs de cinéma et de télévision",Belgium,"100000 - 199999",1,2,2,2011-10-03
"European Academy of Allergy and Clinical Immunology",Switzerland,"100000 - 199999",0,2,1,2014-11-24
"European Association of Geoscientists and Engineers",Netherlands,"100000 - 199999",0,1.5,0,2015-10-14
"European Association of Real Estate Professions",Belgium,"100000 - 199999",3,2.75,0,2008-11-03
"European Biosafety Network","United Kingdom","100000 - 199999",0,1,1,2015-03-05
"European Federation for Family Employment - Fédération européenne des emplois de la famille",Belgium,"100000 - 199999",2,0.5,9,2015-10-02
"European Federation of Accountants and Auditors for Small and Medium-sized Enterprises",Belgium,"100000 - 199999",0,2,0,2015-05-05
"European Federation of Food, Agriculture and Tourism Trade Unions",Belgium,"100000 - 199999",6,6,28,2009-02-03
"European Society of Paediatric and Neonatal Intensive Care",Switzerland,"100000 - 199999",0,1,0,2017-06-22
"FEDERACIÓN DE COFRADÍAS DE PESCADORES DE BIZKAIA",Spain,"100000 - 199999",0,0.5,0,2009-09-03
FTF,Denmark,"100000 - 199999",0,5,0,2015-04-15
"Federación Provincial de Agricultores, ganaderos y empresarios forestales de Castellón.",Spain,"100000 - 199999",0,0.75,0,2017-04-21
"Federation of European Film Directors - Fédération Européenne des Réalisateurs de l'Audiovisuel",Belgium,"100000 - 199999",2,1.5,8,2009-09-08
"Federazione Italiana Reti dei Servizi del Terziario",Italy,"100000 - 199999",0,1.25,0,2016-10-20
"Federazione nazionale unitaria dei titolari di farmacia italiani",Italy,"100000 - 199999",0,2,0,2016-08-04
"Fédération Française d'Equitation",France,"100000 - 199999",0,1.25,4,2011-05-31
"Fédération Française du Bâtiment",France,"100000 - 199999",0,1.25,1,2009-07-23
"Fédération Nationale des Syndicats d'Exploitants Agricoles",France,"100000 - 199999",0,3,16,2009-08-13
"International Association of Privacy Professionals","United States","100000 - 199999",0,4.25,5,2015-09-18
"Julkisten ja hyvinvointialojen liitto JHL ry",Finland,"100000 - 199999",0,2,0,2015-02-26
"Kaupan liitto ry - Finnish Commerce Federation",Finland,"100000 - 199999",1,1.5,10,2015-02-06
"Maa- ja metsätaloustuottajain Keskusliitto – Central Union of Agricultural Producers and Forest Owners",Finland,"100000 - 199999",2,1.25,62,2009-05-22
"NIVD Neue Insolvenzverwaltervereinigung Deutschlands e.V.",Germany,"100000 - 199999",0,5,0,2016-06-14
Nexem,France,"100000 - 199999",0,1.5,0,2012-12-19
"Norges Lastbileier-Forbund",Norway,"100000 - 199999",0,1.5,0,2012-03-16
"ORGANIZACIÓN DE PRODUCTORES DE PESCA DE BAJURA DE BIZKAIA",Spain,"100000 - 199999",0,0.5,0,2009-09-04
"Société civile des auteurs multimédia",France,"100000 - 199999",0,2.5,0,2015-09-24
"Union des Industries Chimiques",France,"100000 - 199999",0,2,0,2008-11-20
"Union française des professionnels du traitement de l'eau",France,"100000 - 199999",0,1.5,0,2016-09-02
"Unione Italiana del Lavoro",Italy,"100000 - 199999",0,5.25,10,2015-02-24
"Élelmiszer-feldolgozók Országos Szövetsége",Hungary,"100000 - 199999",0,2,0,2017-10-11
"Construction Infrastructure Sidérurgie Manutention",France,170000,0,1.25,0,2016-06-29
"Federation of European Tank Storage Associations",Belgium,170000,0,0.5,0,2011-02-15
"European Council of the Liberal Professions",Belgium,154105,0,3.25,0,2017-09-26
"Les entreprises du médicament",France,151376,1,0.5,1,2012-07-25
"Association of Corporate Counsel","United States",150000,0,0.25,0,2017-04-24
"Bygge-, Anlægs- og Trækartellet",Denmark,150000,0,2,0,2012-09-19
"European Confederation of Institutes of Internal Auditing",Belgium,150000,0,3,0,2014-10-21
Federimpreseitalia,Italy,150000,0,15.25,0,2017-01-17
"International Probiotics Association - Europe",Belgium,150000,0,1.5,1,2015-07-27
"Polska Izba Gospodarki Odpadami",Poland,146592,0,1.25,0,2017-05-22
"Deutscher Gutachter und Sachverständigen Verband",Germany,123000,0,2.5,0,2011-07-05
"Fédération Nationale de l'Habillement",France,120000,0,0.75,5,2015-12-18
"European Writers’ Council-Féderation des associations européennes d’écrivains",Belgium,104365,2,0.75,4,2012-09-15
"Asociacion Sindical de Trabajadores Agricolas bananeros y Campesinos",Ecuador,100000,0,9.5,0,2017-11-10
"Association Générale des Producteurs de Blé et autres céréales",France,100000,2,1,3,2008-12-12
"Association NB-RAIL",Belgium,100000,0,1.5,0,2016-07-03
"Association française du gaz",France,100000,0,0.75,2,2014-12-18
"Conseil des industries de la confiance et de la sécurité",France,100000,0,3.25,0,2016-02-18
"European Federation of Geologists",Belgium,100000,0,3.25,0,2011-06-15
"European Federation of Osteopaths",Belgium,100000,0,1.5,0,2017-02-20
"INTERNATIONAL FEDERATION OF JOURNALISTS",Belgium,100000,0,1.5,2,2017-09-27
"UNIÓN PROFESIONAL",Spain,100000,0,4,0,2011-09-19
"ANTRAM - Associação Nacional de Transportadores Publicos Rodoviários de Mercadorias",Portugal,"50000 - 99999",0,5.5,0,2016-08-03
"ASSOCIAZIONE ITALIANA BIBLIOTECHE",Italy,"50000 - 99999",0,2.25,0,2016-09-15
"Asociación Española de Directivos de Responsabilidad Social",Spain,"50000 - 99999",0,4.25,0,2017-06-25
"Association Française des investisseurs pour la croissance",France,"50000 - 99999",0,0.5,0,2013-06-27
"Authors' Licensing & Collecting Society","United Kingdom","50000 - 99999",0,0.5,2,2016-04-25
"Auto- ja Kuljetusalan Työntekijäliitto",Finland,"50000 - 99999",1,2,0,2017-09-12
"Bayerischer Waldbesitzerverband e. V.",Germany,"50000 - 99999",0,0.75,0,2016-11-25
Boerenbond,Belgium,"50000 - 99999",0,1.75,9,2012-09-07
"Bundesarchitektenkammer e.V.",Germany,"50000 - 99999",6,3,0,2012-03-21
Bundessteuerberaterkammer,Germany,"50000 - 99999",2,2,0,2013-10-14
"Bundestierärztekammer e.V.",Germany,"50000 - 99999",0,1,1,2015-09-11
"CONFEDERACION ESPAÑOLA DE ORGANIZACIONES EMPRESARIALES DEL METAL",Spain,"50000 - 99999",0,0.75,0,2015-04-21
"Christelijk Nationaal Vakverbond",Netherlands,"50000 - 99999",0,1.75,0,2016-08-26
"Comité Interdépartemental des Pêches Maritimes et des Elevages Marins Pyrénées-Atlantiques/Landes",France,"50000 - 99999",0,3,0,2017-03-15
"Confederação Nacional da Agricultura",Portugal,"50000 - 99999",0,2.25,1,2015-11-17
"Confédération Européenne des Organisations Nationales de la Boulangerie et de la Pâtisserie",Spain,"50000 - 99999",0,1,0,2016-12-21
"Confédération Française du Commerce de gros et du Commerce International",France,"50000 - 99999",0,1.25,0,2013-03-04
"Confédération européenne des vignerons indépendants",France,"50000 - 99999",3,1.5,15,2016-05-09
"Conseil Supérieur de l'Ordre des Experts-Comptables",France,"50000 - 99999",0,0.25,0,2015-09-28
"Consejo General de Colegios Médicos de España",Spain,"50000 - 99999",3,2,0,2011-12-23
"Consejo General de Procuradores de España",Spain,"50000 - 99999",0,1.25,0,2016-07-06
"Consejo General del Notariado",Spain,"50000 - 99999",0,0.75,0,2017-03-10
"Deutscher Weinbauverband e.V.",Germany,"50000 - 99999",0,1.5,3,2016-10-21
"EUROPEAN HOTEL FORUM",France,"50000 - 99999",0,0.75,5,2016-04-18
"Engineering Council","United Kingdom","50000 - 99999",0,1.75,0,2016-07-29
"European Association of Electrical Contractors",France,"50000 - 99999",0,1.5,6,2008-07-10
"European Association of Fish Producers Organisations",Belgium,"50000 - 99999",0,1,3,2011-07-17
"European Cabin Crew Association",Belgium,"50000 - 99999",3,1.75,1,2014-11-20
"European Federation of Origin Wines",Belgium,"50000 - 99999",0,1,10,2010-04-23
"European Society of Radiology",Austria,"50000 - 99999",1,1.75,3,2014-04-30
"Euroshore International",Belgium,"50000 - 99999",0,0.5,0,2010-03-06
"FEDERACIÓN DE COFRADÍAS DE PESCADORES DEL PRINCIPADO DE ASTURIAS",Spain,"50000 - 99999",0,1,0,2009-09-03
"Federation of European Aquaculture Producers",France,"50000 - 99999",0,2,1,2009-04-23
"Federation of European Producers of Abrasives",France,"50000 - 99999",0,0.25,0,2016-04-19
"Finnish Water Utilities Association",Finland,"50000 - 99999",0,3,0,2015-06-29
"Fédération Française des Tuiles et Briques",France,"50000 - 99999",1,1.25,0,2009-01-16
"Fédération des Entreprises du Commerce et de la Distribution",France,"50000 - 99999",1,2,5,2014-08-18
"Fédération nationale des Caisses d'Epargne",France,"50000 - 99999",0,0.5,0,2016-12-16
"Független Szakszervezetek Demokratikus Ligája",Hungary,"50000 - 99999",0,1,2,2016-11-30
"GMB trade union","United Kingdom","50000 - 99999",0,1.25,2,2010-08-03
Go4Circle,Belgium,"50000 - 99999",0,0.75,0,2013-04-22
"Industriegewerkschaft Bergbau, Chemie, Energie",Germany,"50000 - 99999",0,1.75,0,2016-09-21
"LANDSORGANISASJONEN I NORGE",Norway,"50000 - 99999",2,2,0,2016-11-14
"Lëtzebuerger Chrëschtleche Gewerkschafts-Bond",Luxembourg,"50000 - 99999",0,2,5,2016-09-13
"Organisation Centrale des producteurs exportateurs d'Ananas et Bananes de Côte d'Ivoire","Ivory Coast","50000 - 99999",0,0.75,4,2015-11-12
"Paris EUROPLACE",France,"50000 - 99999",0,2.25,4,2015-02-13
"Quimidroga S.A.",Spain,"50000 - 99999",0,0.25,0,2015-05-20
"Suomen Journalistiliitto - Finlands Journalistförbund ry",Finland,"50000 - 99999",0,8.5,0,2015-09-23
"Suomen Satamaliitto ry",Finland,"50000 - 99999",0,1,0,2016-04-20
"Swedish Association of Road Transport Companies",Sweden,"50000 - 99999",0,1.25,0,2012-02-20
"Syndicat National de l'Industrie de la nutrition Animale",France,"50000 - 99999",0,1,0,2016-11-23
"Syndicat National des Opticiens Réunis",France,"50000 - 99999",0,2,0,2015-09-25
"Syndicat National des Producteurs d'Alcool Agricole",France,"50000 - 99999",0,0.75,0,2017-03-28
"The Central Organisation of Finnish Trade Unions SAK",Finland,"50000 - 99999",0,4,7,2013-06-18
"The European Association of Hospital Pharmacists",Belgium,"50000 - 99999",2,3,6,2012-10-18
"Tjänstemännens centralorganisation",Sweden,"50000 - 99999",0,3,5,2012-09-19
"UNION FRANCAISE DU COMMERCE CHIMIQUE",France,"50000 - 99999",0,1.25,0,2017-01-17
"UNIONE NAZIONALE REVISORI LEGALI",Italy,"50000 - 99999",1,2,0,2017-07-28
"UNISON Northern Ireland","United Kingdom","50000 - 99999",0,0.5,0,2017-11-29
"Verband Insolvenzverwalter Deutschlands",Germany,"50000 - 99999",3,1,0,2014-05-15
"Verband Sächsisch-Thüringischer Zuckerrübenanbauer e.V",Germany,"50000 - 99999",0,2.25,1,2017-12-21
"Verband medizinischer Fachberufe e.V.",Germany,"50000 - 99999",0,1.5,0,2017-11-14
"Verband Österreichischer Zeitungen",Austria,"50000 - 99999",0,0.25,0,2008-07-08
"Vereniging Nederlandse Verkeersvliegers - Dutch ALPA",Netherlands,"50000 - 99999",0,1,0,2016-12-05
Voka,Belgium,"50000 - 99999",1,1.75,2,2013-06-28
"fédération du e-commerce et de la Vente à Distance",France,"50000 - 99999",0,2.75,1,2015-04-21
"groupe des entreprises du secteur cheval en agriculture",France,"50000 - 99999",0,1,0,2011-06-01
"Royal College of Physicians","United Kingdom",99000,0,0.5,0,2017-06-04
"European Association for Signal Processing",Germany,92000,0,0.5,0,2015-04-01
"Chartered Institute of Taxation","United Kingdom",84000,0,1,0,2012-07-17
"Commission Intersydicale des Déshydrateurs Européens",Belgium,80000,0,0.75,2,2014-04-14
"Fachverband niedergelassener Tierheilpraktiker e.V.",Germany,80000,0,2.25,0,2015-02-11
"Federación Sectorial de Armas y Municiones",Spain,80000,0,2,0,2016-01-19
"United Leaders Association - ULA",Germany,75000,0,1.75,0,2017-11-13
"HAK-IS TRADE UNION CONFEDERATION",Turkey,70000,0,4.25,0,2017-07-11
"European Federation of Employees in Public Services",Belgium,63045,1,2.25,1,2013-01-21
"British Veterinary Association","United Kingdom",60000,0,0.5,0,2009-11-30
"Colegio de Ingenieros de Caminos, Canales y Puertos",Spain,60000,0,1,0,2017-02-20
"Fødevareforbundet NNF",Denmark,60000,0,1,2,2017-11-06
"Fédération nationale des Guides Interprètes et Conférenciers",France,57829,0,0.25,0,2016-07-07
"European Confederation of Independent Trade Unions",Belgium,55000,4,1.25,13,2012-03-28
"Notářská komora České republiky","Czech Republic",52232,0,4,1,2015-02-03
"Association des utilisateurs de transport de fret",France,50000,0,0.25,0,2016-07-29
"COGEN Czech, Association for Combined Heat and Power Generation of the Czech Republic","Czech Republic",50000,1,1,0,2017-02-20
"Conseil national de l'Ordre des chirurgiens-dentistes",France,50000,1,1,0,2012-02-06
"ECOVIN Bundesverband ökologischer Weinbau e.V.",Germany,50000,0,1,1,2016-10-20
EUROCOPYA,France,50000,0,1.5,0,2011-11-18
"Groupe IRCEM",France,50000,0,1,0,2012-07-11
"International Confederation of European Beet Growers",Belgium,50000,6,4,7,2011-08-26
"Koninklijke Federatie van Belgische Transporteurs en Logistieke Dienstverleners - Fédération Royale Belge des Transporteurs et des Prestataires de Services Logistiques",Belgium,50000,0,0.75,3,2012-02-03
"Professional Yachting Association",France,50000,0,1,0,2012-03-01
"Svenska Transportarbetareförbundet",Sweden,50000,0,1,0,2016-09-13
"Zentralverband der Augenoptiker und Optometristen",Germany,50000,0,0.25,0,2016-08-01
"AIRPORT SERVICES ASSOCIATION",Switzerland,"25000 - 49999",0,0.5,3,2015-05-05
"Alliance pour la Confiance Numérique",France,"25000 - 49999",0,1,0,2016-01-12
Arbetsgivarverket,Sweden,"25000 - 49999",0,0.75,0,2015-03-10
"Asociación Operadores Ecológicos Tierra Verde",Spain,"25000 - 49999",0,1.25,0,2010-09-15
"Association Française des Professionnels des Titres",France,"25000 - 49999",0,25,0,2015-09-02
"Association Nationale des organisations de producteurs de la pêche maritime et des cultures marines",France,"25000 - 49999",0,1,0,2016-09-16
"Association technique d'harmonisation",France,"25000 - 49999",0,0.25,1,2010-12-07
"Autonome Lokomotivführer - Gewerkschaften Europa",Spain,"25000 - 49999",0,2,0,2016-10-04
"BBDSZ Pénzügyi Ágazat Szakszervezeti Szövetsége",Hungary,"25000 - 49999",0,0.5,0,2016-10-18
"Belgische vereniging van de industrie van gewasbeschermingsmiddelen",Belgium,"25000 - 49999",0,0.25,0,2017-12-05
"Bundesverband Bioenergie e.V.",Germany,"25000 - 49999",0,0.5,0,2017-05-26
"CONSIGLIO NAZIONALE PERITI INDUSTRIALI E PERITI INDUSTRIALI LAUREATI",Italy,"25000 - 49999",0,1.5,0,2014-05-15
"Chambre Nationale Syndicale des Intermédiaires et Mandataites - Agents Commerciaux de l'Immobilier",France,"25000 - 49999",0,2,0,2014-10-31
"Compagnie Nationale des Conseils en Propriété Industrielle",France,"25000 - 49999",0,0.5,0,2017-03-17
"Confederación General del Trabajo de la República Argentina",Argentina,"25000 - 49999",0,1.75,0,2017-11-28
"Confederazione italiana libere professioni",Italy,"25000 - 49999",3,1.25,0,2010-09-13
"Confederação Sindical de Trabalhadores e Trabalhadoras das Américas",Brazil,"25000 - 49999",0,1,0,2016-11-24
"Confédération Française de l'Encadrement- Confédération Générale des Cadres des Industries Electriques et Gazières",France,"25000 - 49999",5,2,0,2011-03-08
"Confédération des Syndicats Chrétiens",Belgium,"25000 - 49999",0,2,11,2010-01-12
"Conseil National du Patronat du Sénégal",Senegal,"25000 - 49999",0,0.25,0,2016-10-22
"Coordination Rurale Union Nationale",France,"25000 - 49999",0,1.5,1,2013-10-22
"ENTREPRENEURS DES TERRITOIRES",France,"25000 - 49999",0,0.5,0,2017-05-02
