"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"European Network of Transmission System Operators for Electricity",Belgium,"> 10,000,000",0,,41,2012-02-10
"Club des organismes de recherche associés",Belgium,"1000000 - 1250000",0,,0,2012-02-13
"Caribbean Research and Management of Biodiversity","Netherlands Antilles","600000 - 700000",0,,0,2012-02-02
"EUROPE FOR BUSINESS LTD","United Kingdom","600000 - 700000",0,,0,2011-12-16
"Action for Teens",Belgium,"400000 - 499999",0,,0,2011-09-08
"Fundación TEKNIKER",Spain,"300000 - 350000",0,,0,2012-01-24
"European Institute for Export Compliance",Belgium,"250000 - 300000",0,,0,2011-12-05
INERIS,France,"250000 - 300000",0,,0,2010-07-29
"Deutsches Zentrum für Luft- und Raumfahrt e.V.",Germany,"200000 - 250000",0,,12,2011-09-19
"GST EUROPE",Belgium,"200000 - 250000",0,,0,2011-10-24
"Commissariat à l'Energie atomique et aux énergies alternatives",France,"150000 - 200000",0,,8,2011-09-26
"Netherlands Organisation for Applied Scientific Research TNO",Netherlands,"150000 - 200000",0,,9,2010-07-27
"The Gallup Organisation Europe",Belgium,"150000 - 200000",0,,0,2012-02-08
"German Marine Research Consortium",Germany,"100000 - 150000",0,,0,2011-06-06
"Independent Academic Research Studies","United Kingdom","100000 - 150000",0,,0,2011-02-03
"Initiative and Referendum Institute Europe",Germany,"100000 - 150000",0,,0,2010-01-20
"National Research Council of Italy",Italy,"100000 - 150000",0,,3,2011-09-01
"The Israeli Center for Assistive Technology and Aging",Israel,"100000 - 150000",0,,0,2011-10-03
"Associazione ""Alessandro Bartola""",Italy,"50000 - 100000",0,,0,2011-12-05
BalticSea2020,Sweden,"50000 - 100000",0,,0,2009-10-01
"Centre Maurits Coppieters",Belgium,"50000 - 100000",0,,0,2011-02-15
"Confrontations Europe",France,"50000 - 100000",0,,3,2011-10-05
"Fundación AZTI - AZTI Fundazioa",Spain,"50000 - 100000",0,,0,2009-10-05
"ACCADEMIA ERACLITEA DEGLI STUDI",Italy,"< 50,000",0,,0,2009-12-05
ACTIALUNA,France,"< 50,000",0,,0,2010-07-31
"AECPC Spanish Association of Cultural Heritage Managers / Asociación Española de Gestores de Patrimonio Cultural",Spain,"< 50,000",0,,0,2010-06-29
"APULIAE Open University",Italy,"< 50,000",0,,0,2010-02-24
"Alkedo Onlus",Italy,"< 50,000",0,,0,2011-11-23
"Asociación de Investigación de las Industrias Cerámicas - ITC",Spain,"< 50,000",0,,0,2010-08-04
"Asociatia INFOTRICKS",Romania,"< 50,000",0,,0,2009-07-16
"Association française d'étude de la concurence",France,"< 50,000",0,,0,2009-07-29
"Bayerischer Bankenverband e.V.",Germany,"< 50,000",0,,1,2011-06-28
Bruegel,Belgium,"< 50,000",0,,23,2011-09-27
"CENTRAL EUROPEAN CIVIL RESEARCH INSTITUTE",Hungary,"< 50,000",0,,0,2011-06-25
"CSR INSIGHT LLC","United States","< 50,000",0,,0,2011-01-27
"Center for the Study of Democracy",Bulgaria,"< 50,000",0,,2,2010-11-17
"Centre Europeen de Droit et d'Economie (European Centrer of Law and Economics)",France,"< 50,000",0,,0,2011-02-18
"Centre for European Policy Studies",Belgium,"< 50,000",0,,63,2011-09-16
"Centre for Health and International Relations","United Kingdom","< 50,000",0,,0,2009-11-30
"Centro Studi Naturalistici Onlus",Italy,"< 50,000",0,,0,2011-02-12
"Consortium of representatives of National Networks of Botanic Gardens of the European union and European Economical Space","United Kingdom","< 50,000",0,,0,2011-12-20
Constant,Belgium,"< 50,000",0,,0,2011-09-07
"Cornwall Arts Centre Trust","United Kingdom","< 50,000",0,,0,2011-01-12
"DEMOGRAFICI ASSOCIATI",Italy,"< 50,000",0,,0,2011-03-04
"Daikin Airconditioning Germany",Germany,"< 50,000",0,,0,2011-11-17
"Derivatives Law Foundation",Netherlands,"< 50,000",0,,0,2010-07-08
