"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Long Distance Advisory Council / Consejo Consultivo de Flota Comunitaria de Larga Distancia en Aguas Lejanas / Conseil Consultatif de Pêche Lointaine",Spain,"400000 - 499999",1,2.75,4,2015-10-15
"Société Régionale d'Investissement de Wallonie",Belgium,"400000 - 499999",0,0.25,1,2017-05-05
"Zavod za gradbeništvo Slovenije",Slovenia,"400000 - 499999",0,13.5,0,2017-10-19
"ACHAIA S.A. – DEVELOPMENT AGENCY SOCIETE ANONYME LOCAL AUTHORITY",Greece,442694,0,8,0,2017-02-17
"ATP Group",Denmark,"300000 - 399999",0,2,4,2016-01-13
"Chambre de Commerce et d'Industrie de Région des Pays de la Loire",France,"300000 - 399999",0,4.25,1,2015-03-06
"Corporación Andina de Fomento",Venezuela,"300000 - 399999",0,5,2,2016-02-16
"Market Advisory Council / Conseil Consultatif pour les Marchés",Belgium,"300000 - 399999",0,1.75,1,2016-11-28
"Zweites Deutsches Fernsehen",Germany,"300000 - 399999",3,3,28,2009-01-15
"Agency for Sustainable Development and Eurointegration - Ecoregions",Bulgaria,360200,0,0.75,0,2015-02-10
"Comunidad de Usuarios de los Acuiferos de la Sierra de Gador",Spain,300000,0,1,0,2016-11-15
"Caisse Nationale des Allocations Familiales",France,"200000 - 299999",0,4,0,2016-01-22
"Deutsche Gesetzliche Unfallversicherung e.V.",Germany,"200000 - 299999",0,2,2,2015-05-20
EuroGeographics,Belgium,"200000 - 299999",0,2.25,0,2012-01-19
"Financial Reporting Council","United Kingdom","200000 - 299999",0,1.5,3,2015-02-24
"Fondation Rovaltain",France,"200000 - 299999",0,2,0,2017-08-30
"Hrvatski audiovizualni centar - Croatian Audiovisual Centre",Croatia,"200000 - 299999",0,2,0,2015-09-30
"Leader Nedre Dalälven 3",Sweden,273523,0,0.25,0,2016-10-21
Alliander,Netherlands,200000,0,0.25,0,2017-05-24
"Asociatia Grupul de Actiune Locala Vrancea Sud Est",Romania,200000,0,6,0,2016-10-16
"Abogacía Española, Delegación en Bruselas",Belgium,"100000 - 199999",3,1,0,2014-05-12
"Arbeitsgemeinschaft berufsständischer Versorgungseinrichtungen e.V.",Germany,"100000 - 199999",1,2.75,0,2009-02-12
"Architects Registration Board","United Kingdom","100000 - 199999",0,3,0,2017-02-24
"Associació pel Desenvolupament Rural de la Catalunya Central",Spain,"100000 - 199999",0,4.25,0,2017-08-29
"Bank Gospodarstwa Krajowego",Poland,"100000 - 199999",0,2.25,4,2017-06-09
Bpifrance,France,"100000 - 199999",2,2.25,14,2013-10-23
"Conseil national des administrateurs judiciaires et des mandataires judiciaires",France,"100000 - 199999",0,0.25,0,2016-05-23
"Consejo General de Colegios Oficiales de Médicos",Spain,"100000 - 199999",0,2,2,2015-03-18
"DFS Deutsche Flugsicherung GmbH",Germany,"100000 - 199999",1,1,10,2009-05-18
"Deutsche Forschungsgemeinschaft",Germany,"100000 - 199999",0,1.5,1,2014-07-07
"Elering AS",Estonia,"100000 - 199999",0,0.25,0,2017-07-03
"Eurométropole de Strasbourg",France,"100000 - 199999",0,0.25,0,2017-10-06
"Fundación Empresa Universidad Galicia",Spain,"100000 - 199999",5,5,0,2017-03-15
"Gestore dei Mercati Energetici S.p.A.",Italy,"100000 - 199999",0,0.75,0,2017-07-24
"International Fund for Houbara Conservation","United Arab Emirates","100000 - 199999",0,1,1,2017-02-09
"KENUP Foundation",Malta,"100000 - 199999",0,1.75,2,2016-05-25
"Kommuninvest i Sverige AB",Sweden,"100000 - 199999",0,1,2,2016-05-26
"LITGRID AB",Lithuania,"100000 - 199999",0,2.5,0,2017-12-19
Luxinnovation,Luxembourg,"100000 - 199999",0,6,1,2017-10-24
"Netherlands Chamber of Commerce (Kamer van Koophandel)",Netherlands,"100000 - 199999",1,2.25,0,2017-06-02
"Research Council of Norway",Norway,"100000 - 199999",2,7.25,1,2017-03-09
"Stichting CINOP",Netherlands,"100000 - 199999",0,1.25,0,2017-03-10
"Stichting STC-Group",Netherlands,"100000 - 199999",0,1.75,0,2016-06-06
"Suomen itsenäisyyden juhlarahasto",Finland,"100000 - 199999",0,5,10,2017-05-24
"gematik Gesellschaft für Telematikanwendungen der Gesundheitskarte mbH",Germany,"100000 - 199999",0,2,0,2015-12-22
"Consiglio Nazionale degli Ingegneri",Italy,190000,0,0.5,0,2016-07-19
"RB Rail AS",Latvia,170533,0,0.75,3,2015-11-19
"GIP OI du Hainaut",France,169514,0,4,0,2017-03-29
"Syndicat Mixte d'Accompagnement du SAGE Seudre",France,157148,0,3,0,2016-11-03
"EUROPEAN FINANCIAL PLANNING ASSOCIATION",Spain,140307,0,0.75,0,2015-09-27
"Conseil national de l'Ordre des pharmaciens",France,140000,0,1.5,0,2012-02-27
"Schweizerische Beratungsstelle für Unfallverhütung bfu",Switzerland,140000,0,0.5,0,2017-10-19
"National Railway Company CFR S.A.",Romania,129060,0,1,0,2016-12-22
"European Sustainable Development Network",Austria,120830,0,2.5,0,2017-06-20
"Bundesarbeitsgemeinschaft Deutscher Kommunalversicherer",Germany,115000,0,1,0,2008-07-30
"Consejo General de Colegios Oficiales de Ingenieros Agrónomos",Spain,100000,0,2.75,0,2017-02-14
"Dental Council of Ireland",Ireland,100000,0,2.25,0,2016-07-27
"APDL - Administracao dos Portos do Douro, Leixoes e Viana do Castelo, SA",Portugal,"50000 - 99999",0,0.75,1,2015-02-06
"ARTISTAS INTÉRPRETES O EJECUTANTES, SOCIEDAD DE GESTIÓN DE ESPAÑA",Spain,"50000 - 99999",0,2.75,0,2015-11-16
"Aedes vereniging van woningcorporaties",Netherlands,"50000 - 99999",1,0.25,3,2012-02-01
"CONSEJO AUDIOVISUAL DE ANDALUCÍA",Spain,"50000 - 99999",0,0.75,0,2015-09-25
"Conseil national du numérique",France,"50000 - 99999",0,3,0,2017-05-23
"Deutscher Fussball-Bund e.V.",Germany,"50000 - 99999",1,1,1,2011-08-23
"Hauptverband der österreichischen Sozialversicherungsträger",Austria,"50000 - 99999",4,3,2,2015-09-22
"INSTITUT NATIONAL DE L'AUDIOVISUEL",France,"50000 - 99999",0,1,1,2015-07-16
"Internet Corporation for Assigned Names and Numbers","United States","50000 - 99999",0,0.5,10,2015-07-03
"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise G. Caporale",Italy,"50000 - 99999",0,2.75,0,2017-02-23
"LPR-Trägergesellschaft für jugendschutz.net gGmbH",Germany,"50000 - 99999",0,1.25,0,2016-08-30
"Ordem dos Farmacêuticos",Portugal,"50000 - 99999",0,2,0,2017-04-12
"The National Library of Finland",Finland,"50000 - 99999",0,1.5,0,2016-04-14
"Verband der Landwirtschaftskammern e. V.",Germany,"50000 - 99999",1,1,0,2014-05-26
"Sociedad de Investigación y Explotación Minera de Castilla y León, Sociedad Anónima",Spain,80000,0,1,0,2017-01-27
"Bundesverband ANUAS e.V. - Hilfsorganisation für Angehörige von Mord-, Tötungs-, Suizid- und Vermisstenfällen",Germany,61718,0,59.5,0,2017-03-06
"FUNDACIÓN FUNDECYT PARQUE CIENTIFICO Y TECNOLOGICO DE EXTREMADURA",Spain,51046,0,23,0,2014-08-04
"Associazione Nazionale Consorzi Gestione e Tutela del Territorio e Acque irrigue",Italy,"25000 - 49999",0,0.25,0,2016-07-05
"Barcelona de Serveis Municipals S.A.",Spain,"25000 - 49999",0,2.25,0,2016-11-28
"COUNCIL OF CATALAN CHAMBERS OF COMMERCE",Spain,"25000 - 49999",0,9,0,2015-07-24
"Comité Francéclat",France,"25000 - 49999",0,0.25,0,2017-01-26
"Conseil national de l'ordre des masseurs kinésithérapeutes",France,"25000 - 49999",0,1,1,2015-11-06
"Consip SPA",Italy,"25000 - 49999",0,2.5,0,2017-10-27
"Consorzio Bonifica di secondo grado per il canale Emiliano Romagnolo - CER",Italy,"25000 - 49999",0,0.5,0,2016-07-04
"De Vlaamse Waterweg nv",Belgium,"25000 - 49999",0,2,0,2015-04-03
"Deutsche Welle",Germany,"25000 - 49999",0,1,13,2017-12-14
"Fachverband Unternehmensberatung, Buchhaltung und Informationstechnologie",Austria,"25000 - 49999",0,0.75,0,2016-01-28
"ICE-Agenzia per la promozione all'estero e l'internazionalizzazione delle imprese italiane",Italy,"25000 - 49999",0,8,0,2012-02-08
ID4Car,France,"25000 - 49999",0,1,0,2015-12-07
"Istituto Zooprofilattico Sperimentale delle Venezie",Italy,"25000 - 49999",0,3,0,2017-03-23
"Stara Zagora Regional Economic Development Agency",Bulgaria,"25000 - 49999",0,3.25,0,2017-07-26
"Waterwegen en Zeekanaal NV",Belgium,"25000 - 49999",0,2,0,2016-11-04
"Georg-August Universität Göttingen, Inst. für Kriminalwissenschaften",Germany,36000,0,0.5,0,2016-10-07
Taalunie,Netherlands,25500,0,1,0,2016-04-04
"Radio Télévison Belge Francophone",Belgium,25000,0,0.25,2,2016-12-19
"České centrum Brusel","Czech Republic",25000,0,2,0,2017-11-22
"Agence de l'environnement et de la maîtrise de l'énergie",France,"10000 - 24999",1,3.75,3,2016-12-06
"Az-buki National Publishing House",Bulgaria,"10000 - 24999",0,1,0,2017-12-04
CCIFRANCE,France,"10000 - 24999",0,2.75,0,2016-04-20
CEDR,Belgium,"10000 - 24999",3,0.75,5,2015-01-07
"CONSEIL NATIONAL DES GREFFIERS DES TRIBUNAUX DE COMMERCE",France,"10000 - 24999",0,0.75,1,2015-06-08
"CONSIGLIO NAZIONALE DEI CHIMICI",Italy,"10000 - 24999",0,0.5,0,2011-08-31
"CORPORACION DE RESERVAS ESTRATEGICAS DE PRODUCTOS PETROLIFEROS",Spain,"10000 - 24999",0,1,0,2017-06-12
"Cámara Oficial de Comercio, Industria, Servicios y Navegación de España",Spain,"10000 - 24999",2,0.5,5,2013-12-18
EMICERT,Greece,"10000 - 24999",0,1,0,2016-10-27
"ENTE NAZIONALE RISI",Italy,"10000 - 24999",0,0.75,2,2016-12-21
"European Regional Aerodromes Community (ERAC)",Germany,"10000 - 24999",0,1.5,0,2010-02-12
Folkhälsomyndigheten,Sweden,"10000 - 24999",0,1.5,0,2015-10-20
"INKA/GOKE GENERAL CONSUMER'S FEDERATION OF GREECE",Greece,"10000 - 24999",0,6.75,0,2017-04-06
"Institut Català de la Salut - Hospital Universitari Vall d'Hebron",Spain,"10000 - 24999",0,1.5,1,2017-06-15
"Natural History Museum","United Kingdom","10000 - 24999",0,0.25,0,2016-10-17
"Polish Air Navigation Services Agency",Poland,"10000 - 24999",1,1,0,2017-04-13
"RICERCA SUL SISTEMA ENERGETICO - RSE SPA",Italy,"10000 - 24999",0,0.25,0,2017-03-16
"Sociedad de gestión de activos procedentes de la reestructuración bancaria, S.A.",Spain,"10000 - 24999",0,0.5,1,2017-05-03
"Telewizja Polska S.A.",Poland,"10000 - 24999",0,1.25,0,2015-04-07
"Tiergarten der Stadt Nürnberg",Germany,"10000 - 24999",0,1,0,2016-09-28
"via donau - Österreichische Wasserstraßen-Gesellschaft mbH",Austria,"10000 - 24999",0,1,0,2017-07-04
"Zero Waste Scotland","United Kingdom",20000,0,0.75,0,2015-08-18
bresciatourism,Italy,20000,0,1,0,2017-11-30
"Banc de Sang i Teixits",Spain,18000,0,0.25,0,2017-07-12
"Magyar Rektori Konferencia",Hungary,15637,0,0.75,0,2017-05-11
"Ordem dos Solicitadores e dos Agentes de Execução",Portugal,15000,0,1.25,0,2011-05-16
"CONSIGLIO NAZIONALE DELL'ORDINE DEI DOTTORI AGRONOMI E DEI DOTTORI FORESTALI",Italy,10000,0,1,0,2016-12-19
"Conseil des ventes volontaires de meubles aux enchères publiques",France,10000,0,0.5,0,2017-12-01
"Federazione nazionale Collegi professionali Tecnici Sanitari di Radiologia Medica",Italy,10000,0,1.25,0,2016-08-16
"ABERYSTWYTH UNIVERSITY","United Kingdom","< 9,999",0,0.25,0,2017-05-04
ARAMIS,France,"< 9,999",0,0.25,0,2012-10-16
"Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail",France,"< 9,999",0,2.5,8,2013-01-04
"Agence régionale Pays de la Loire Territoires d'Innovation",France,"< 9,999",0,1.5,0,2016-05-23
"An tÚdarás um Ard-Oideachas",Ireland,"< 9,999",0,0.25,0,2016-12-12
"Aquaculture Advisory Council",Belgium,"< 9,999",0,0.25,1,2016-11-28
"Arts Council of Wales","United Kingdom","< 9,999",0,0.5,0,2017-06-15
"Associazione Alto Bellunese",Italy,"< 9,999",0,0.25,0,2016-10-24
"Associazione Volontari Italiani del Sangue Sede Nazionale",Italy,"< 9,999",0,1,1,2015-09-28
"Austria Wirtschaftsservice Gesellschaft mbH",Austria,"< 9,999",0,0.5,1,2015-03-10
"AustriaTech - Gesellschaft des Bundes für technologiepolitische Maßnahmen GmbH",Austria,"< 9,999",0,1.25,0,2014-09-12
"Banc Sang i Teixits",Spain,"< 9,999",0,0.25,0,2017-02-15
"Beheersmaatschappij Antwerpen Mobiel",Belgium,"< 9,999",0,0.25,0,2015-07-13
"British Geological Survey","United Kingdom","< 9,999",0,2.5,0,2016-10-19
"Budapesti Békéltető Testület",Hungary,"< 9,999",0,25,0,2013-12-19
"Bulgarian Ports Infrastructure Company",Bulgaria,"< 9,999",0,1.25,0,2016-12-28
"CONSUMERS INSTITUTE OF CRETA",Greece,"< 9,999",0,4.5,0,2017-04-04
"Cambra Oficial de Comerç, Industria, Serveis i Navegació de Mallorca",Spain,"< 9,999",0,7.5,0,2014-10-03
"Centre Antipoisons-Antigifcentrum",Belgium,"< 9,999",0,0.5,0,2016-08-22
"Centre for Environment, Fisheries and Aquaculture Science","United Kingdom","< 9,999",0,0.25,0,2017-07-24
"Centro Nacional de Experimentación de Tecnologías de Hidrógeno y Pilas de Combustible",Spain,"< 9,999",0,34,0,2012-10-02
Certisys,Belgium,"< 9,999",0,0.5,1,2016-11-16
"Conseil Consultatif des Eaux Occidentales Austrlales",France,"< 9,999",0,1,0,2011-10-04
"Consejo Estatal de Estudiantes de Medicina",Spain,"< 9,999",0,2,0,2016-02-16
"Consiglio Nazionale Architetti, Pianificatori, Paesaggisti e Conservatori",Italy,"< 9,999",0,2.5,0,2012-05-30
"Consumer Council for Water","United Kingdom","< 9,999",0,0.25,0,2010-10-19
"Coordinadora Estatal de Ciencias Ambientales",Spain,"< 9,999",0,5.75,0,2015-09-30
"Cámara Oficial de Comercio, Industria, Servicios y Navegación de Barcelona",Spain,"< 9,999",0,0.25,0,2009-04-30
"Distretto Ligure delle Tecnologie Marine",Italy,"< 9,999",0,0.5,0,2016-06-08
"EGTC EFXINI POLI-NETWORK OF EUROPEAN CITY FOR SUSTAINABLE DEVELOPMENT-SOLIDARCITY NETWORK",Greece,"< 9,999",0,0.25,0,2017-07-13
"Eesti Advokatuur",Estonia,"< 9,999",0,0.25,0,2015-04-14
Energinet.dk,Denmark,"< 9,999",3,1,1,2016-02-19
"European Conference of Transport Research Institutes",Belgium,"< 9,999",1,1,0,2010-10-12
"Fachagentur Nachwachsende Rohstoffe e.V.",Germany,"< 9,999",0,18.5,0,2013-07-17
"Finavia Corporation",Finland,"< 9,999",1,0.75,15,2012-06-07
"Fundación Internacional y para Iberoamérica de Administración y Políticas Públicas",Spain,"< 9,999",0,5,1,2012-03-01
"Fédération des Entreprises Publiques Locales",France,"< 9,999",1,1,0,2010-09-10
"General Lighthouse Authorities Research and Radionavigation Directorate","United Kingdom","< 9,999",0,0.5,0,2015-06-01
"Global Green Growth Institute","South Korea","< 9,999",0,0.25,1,2017-03-17
"Gál Ferenc Főiskola Békési Szakképző Iskola, Gimnázium és Kollégium",Hungary,"< 9,999",0,0.25,0,2017-02-21
"HELLENIC HYDROCARBONS RESOURCES MANAGMENT S.A.",Greece,"< 9,999",0,0.25,0,2017-09-12
HERACLES,Belgium,"< 9,999",0,2,0,2016-11-24
"Havenbedrijf Antwerpen NV van publiek recht",Belgium,"< 9,999",0,1.25,4,2014-12-08
"Hrvatski centar za razminiranje - Centar za testiranje, razvoj i obuku",Croatia,"< 9,999",0,0.5,0,2016-11-17
"INNOVARS - ASSOCIAZIONE DI REALTA' INNOVATIVE",Italy,"< 9,999",0,0.5,0,2014-11-13
"INSTITUTO VALENCIANO DE INVESTIGACIONES AGRARIAS",Spain,"< 9,999",0,0.5,0,2016-07-25
"Innova Camera - Azienda Speciale della Camera di Commercio di Roma",Italy,"< 9,999",0,0.25,0,2016-01-22
"Institut des Experts-comptables et des Conseils fiscaux - Instituut van de Accountants en de Belastingconsulenten",Belgium,"< 9,999",0,0.25,0,2017-12-15
"International Tree Protection Commission",Italy,"< 9,999",0,18.75,0,2016-04-26
"Interreg CENTRAL EUROPE",Austria,"< 9,999",0,1,0,2011-12-15
"KOMAN PRODUCTION",Poland,"< 9,999",0,0.25,0,2014-01-29
"KS Enterprises",Norway,"< 9,999",0,0.75,0,2012-09-03
"Korea Deposit Insurance Corporation","South Korea","< 9,999",0,0.5,0,2017-11-13
"Laboratório Nacional de Energia e Geologia, I. P.",Portugal,"< 9,999",0,0.25,0,2017-01-06
"Landdistrikternes Fællesråd",Denmark,"< 9,999",0,1,1,2017-02-27
"Letove prevadzkove sluzby Slovenskej republiky, statny podnik",Slovakia,"< 9,999",0,0.5,1,2015-06-30
"Local Government Denmark",Denmark,"< 9,999",0,4.75,2,2011-09-15
"Luchtverkeersleiding Nederland",Netherlands,"< 9,999",0,2,0,2014-02-14
"Lycée Professionnel Maritime et Aquacole Daniel Rigolet",France,"< 9,999",0,0.25,0,2016-05-26
"National and University Library",Slovenia,"< 9,999",0,0.5,0,2014-03-04
"Ombudsfin, Service de médiation des services financiers",Belgium,"< 9,999",0,0.25,0,2016-08-25
"OpSec sp zoo",Poland,"< 9,999",0,1,0,2016-10-26
"Order of Nurses, Midwives and Medical Assistants in Romania",Romania,"< 9,999",0,1,0,2014-06-04
"Ordine dei Dottori Commercialisti e degli Esperti Contabili",Italy,"< 9,999",0,0.25,0,2010-10-25
"Partnership for Aflatoxin Control in Africa",Ethiopia,"< 9,999",0,0.25,1,2016-08-26
"Red Ibérica de Entidades Transfronterizas",Portugal,"< 9,999",0,0.5,0,2015-05-20
"Rundfunkrat des Westdeutschen Rundfunks",Germany,"< 9,999",0,0.5,2,2015-09-29
"SA Tartu Ülikooli Kliinikum",Estonia,"< 9,999",0,0.5,4,2017-02-07
"Samenwerkingsorganisatie Beroepsonderwijs Bedrijfsleven",Netherlands,"< 9,999",0,0.25,0,2016-12-31
"Service de médiation des Assurances",Belgium,"< 9,999",0,0.25,0,2016-07-29
"Statistics Norway",Norway,"< 9,999",0,0.25,0,2016-12-20
"Suomen metsäkeskus",Finland,"< 9,999",0,0.25,0,2016-10-20
"Syndicat des Transports d'Ile-de-France",France,"< 9,999",0,1.25,0,2012-12-17
"Sächsische Energieagentur - SAENA GmbH",Germany,"< 9,999",0,0.25,0,2016-08-25
"Telekommunikationsgesellschaft Südwestfalen mbH",Germany,"< 9,999",0,0.25,0,2015-11-19
"The Professional Standards Authority for Health and Social Care","United Kingdom","< 9,999",0,0.25,0,2016-08-19
"VIP (Vereinigung Institutionelle Privatanleger) eV association of institutional shareholders association des actionnaires institutionnels",Germany,"< 9,999",0,6.75,0,2012-09-04
"Verband für Landentwicklung und Flurneuordnung Thueringen",Germany,"< 9,999",0,0.5,0,2017-03-21
"Všeobecná zdravotní pojišťovna České republiky","Czech Republic","< 9,999",0,0.25,0,2017-01-26
"Wirtschaftsförderung metropoleruhr GmbH",Germany,"< 9,999",0,0.25,2,2017-08-24
Wissenschaftsrat,Germany,"< 9,999",0,0.5,0,2014-04-25
"Zentrum Digitalisierung.Bayern",Germany,"< 9,999",0,0.5,0,2017-02-14
"Österreichische Agentur für Gesundheit und Ernährungssicherheit GmbH",Austria,"< 9,999",0,0.5,0,2014-12-01
"Øresundsbro Konsortiet",Denmark,"< 9,999",0,0.25,0,2016-12-20
"Gruppo di Azione Locale ELORO",Italy,8886,0,7,0,2016-02-26
"Dieter und Bettina Wulkow Stiftung",Germany,7855,0,1.25,0,2017-08-18
"Verband für Landentwicklung und Flurneuordnung Brandenburg",Germany,6000,0,0.5,0,2017-02-22
"Liikenneturva - Finnish Road Safety Council",Finland,5000,0,0.25,0,2017-10-13
"Fundación Empresarial Comunidad Europea Chile",Chile,3500,0,1,3,2016-09-21
"ASTER Società Consortile per Azioni",Italy,3000,0,0.25,0,2017-01-17
"European Club Association",Switzerland,1,0,0.25,12,2015-04-01
"Croatian Olympic Committee",Croatia,0,0,3,0,2016-09-05
"Finnish Food Safety Authority Evira",Finland,0,0,627,0,2017-03-02
"Oficina Española de Ciencia y Tecnología (CDTI)",Belgium,0,0,4,0,2016-03-04
"Driver assistance systems and self-driving car",Germany,"no figure available",0,2.5,0,2017-04-09
"Historic England","United Kingdom","no figure available",0,1,0,2016-04-29
"Holland Circular Hotspot",Netherlands,"no figure available",0,3.75,0,2017-08-28
"Italian Regenerative Medicine Infrastructure",Italy,"no figure available",0,0.25,0,2016-07-11
"Liechtenstein E-Invoicing Forum",Liechtenstein,"no figure available",0,0.25,0,2016-12-21
"Limerick Local Community Development Committee - LAG",Ireland,"no figure available",0,10.5,0,2017-10-13
RDW,Netherlands,"no figure available",0,5,0,2016-12-09
RegWatchEurope,Netherlands,"no figure available",0,1.75,1,2015-03-02
SoundCloud,"United States","no figure available",0,1,0,2017-06-21
TGTEuropeORG,Germany,"no figure available",0,22.25,0,2016-02-22
"Westmeath Local Community Development Committee (LAG)",Ireland,"no figure available",0,6.25,0,2016-12-21
