"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Wageningen UR Plant Research International",Netherlands,"> 10,000,000",0,,1,2012-10-05
"Academy of European Law",Germany,"5500000 - 5750000",2,,6,2012-03-06
UNESCO-IHE,Netherlands,"2750000 - 3000000",0,,0,2012-09-17
"Conférence des Présidents d'Université",France,"200000 - 250000",3,,1,2011-09-12
"BRITISH SCHOOL INTERNATIONAL GROUP",Italy,"150000 - 200000",0,,0,2009-12-03
"Deutscher Akademischer Austauschdienst",Germany,"100000 - 150000",2,,1,2012-02-01
EDU,Belgium,"100000 - 150000",1,,0,2011-08-07
"European College of Sport Science",Germany,"100000 - 150000",0,,0,2011-09-09
"SECONDA UNIVERSITA' DEGLI STUDI DI NAPOLI",Italy,"100000 - 150000",0,,0,2011-10-21
"ASSOCIATION OF CERTIFIED COMMERCIAL DIPLOMATS","United Kingdom","50000 - 100000",0,,0,2012-11-02
"Academia Brasileira de Medalhística Militar",Brazil,"50000 - 100000",0,,0,2012-11-20
"Academia dos Cavaleiros de Cristóvão Colombo",Brazil,"50000 - 100000",0,,0,2012-12-09
"Conselho Nacional de Heráldica, Ciências, Letras e Artes",Brazil,"50000 - 100000",0,,0,2012-07-26
"European Business School, Ireland",Ireland,"50000 - 100000",0,,0,2012-02-14
"International Culture University",Bangladesh,"50000 - 100000",0,,0,2012-07-08
"Isles Internationale Université | Europa",Ireland,"50000 - 100000",0,,0,2012-02-08
"Istituto Europeo Pegaso Onlus",Italy,"50000 - 100000",0,,0,2012-06-26
"Sinop University Fisheries Faculty",Turkey,"50000 - 100000",0,,0,2009-05-21
"Space & Earth Geodetic Analysis Laboratory",Portugal,"50000 - 100000",0,,0,2012-10-19
"The Cambridge Academy of Management","United Kingdom","50000 - 100000",0,,0,2012-02-17
Wetsus,Netherlands,"50000 - 100000",0,,0,2012-05-15
"Aarhus University",Denmark,"< 50,000",0,,2,2011-11-30
"Academia dos Cavaleiros de Cristóvão Colombo",Brazil,"< 50,000",0,,0,2012-08-26
"Academy Of Universal Global Peace",India,"< 50,000",0,,0,2011-06-10
"Andreja PEGAN",Luxembourg,"< 50,000",1,,0,2012-12-11
"Austrian Botanic Gardens Working Group",Austria,"< 50,000",0,,0,2011-12-19
"Baltic Organisations' Network for Funding Science EEIG",Finland,"< 50,000",0,,0,2008-12-29
"Bijvoet Center for Biomolecular Research",Netherlands,"< 50,000",0,,0,2012-10-22
"British Association for Psychopharmacology","United Kingdom","< 50,000",0,,0,2012-10-04
"Business Relationships, Accountability, Sustainability and Society","United Kingdom","< 50,000",0,,0,2009-10-02
"Camilla Fanning",Ireland,"< 50,000",0,,0,2012-01-05
"Centre for Advanced Medical Imaging",Ireland,"< 50,000",0,,0,2012-10-22
"Centre pour l'édition électronique ouverte",France,"< 50,000",0,,0,2011-09-09
"Competition Law Research Centre, Hungary",Hungary,"< 50,000",0,,0,2009-08-07
DANZARIA,Italy,"< 50,000",0,,0,2012-06-12
"EURNEX Association",Germany,"< 50,000",0,,0,2011-10-19
"Equipe Obligations, Biens, Marchés",France,"< 50,000",0,,0,2011-01-15
"European Association of Faculties of Pharmacy",Belgium,"< 50,000",0,,0,2011-09-19
"European Organisation for Research and Treatment of Cancer",Belgium,"< 50,000",0,,7,2010-08-20
"Fachhochschule des Mittelstands",Germany,"< 50,000",0,,0,2012-09-17
"Federação Brasileira dos Acadêmicos das Ciências, Letras e Artes",Brazil,"< 50,000",0,,0,2012-05-11
"Fondation de l'Ecole Polytechnique",France,"< 50,000",0,,0,2009-05-14
"Freie Universität Berlin",Germany,"< 50,000",0,,3,2012-11-19
"IRISH INTERNATIONAL UNIVERSITY | IRELAND",Ireland,"< 50,000",0,,0,2012-02-17
"Institut Européen des Relations Internationales",Belgium,"< 50,000",0,,0,2011-08-16
"Institut des Sciencesde la Terre d'Orleans",France,"< 50,000",0,,0,2012-09-25
"Institut für Kammerrecht e.V.",Germany,"< 50,000",0,,0,2011-09-11
"Institute bioenergy crops and sugar beet National Academy of Agrarian Sciences of Ukraine",Ukraine,"< 50,000",0,,0,2012-07-25
"Institute for Product and Production Technologies Leuphana University Lueneburg",Germany,"< 50,000",0,,0,2010-01-10
"Institute of Development Studies","United Kingdom","< 50,000",0,,0,2011-04-05
"International Society for Industrial Ecology","United States","< 50,000",0,,0,2011-07-14
"International Society for Underground Freight Transportation","United States","< 50,000",0,,0,2011-04-17
"Johann Wolfgang Goethe-Universität Frankfurt am Main",Germany,"< 50,000",0,,0,2012-06-11
"Landschaftsforschungszentrum Dresden e.V.",Germany,"< 50,000",0,,0,2012-10-22
"Madison International Research Learning Institute","United Kingdom","< 50,000",0,,0,2012-10-13
NCAS-Climate,"United Kingdom","< 50,000",0,,0,2011-11-30
"National Institute of Metrology, China",China,"< 50,000",0,,0,2012-11-22
"Nyenrode Business Universiteit",Netherlands,"< 50,000",0,,0,2010-11-30
"Performing Arts Forum",France,"< 50,000",0,,0,2009-07-25
"Rajah Buayan Cultural Institute",Malaysia,"< 50,000",0,,0,2012-10-12
"Royal Society of Edinburgh","United Kingdom","< 50,000",0,,0,2008-07-28
"SOCIEDADE MEMORIAL VISCONDE DE MAUÁ",Brazil,"< 50,000",0,,0,2012-08-26
"SOUTH ASIA COLLEGE OF ADVANCE MANAGEMENT STUDIES AND RESEARCH LTD","United Kingdom","< 50,000",0,,0,2012-12-02
"Siberian Branch of the Russian Academy of Sciences",Russia,"< 50,000",0,,0,2012-12-13
"The Swedish Research Infrastructure for Micro and Nano Fabrication",Sweden,"< 50,000",0,,0,2012-10-22
"UNIVERSIDAD PERMANENTE - UNIVERSIDAD DE ALICANTE",Spain,"< 50,000",0,,0,2010-10-25
"Umeå Centre for Global Health Research",Sweden,"< 50,000",0,,0,2009-12-08
"University of Oxford","United Kingdom","< 50,000",0,,0,2010-02-16
"Università Popolare UNINTESS - Università Internazionale di Scienze Sociali",Italy,"< 50,000",0,,0,2011-06-13
