"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"ZENON7 PUBLIC AFFAIRS",France,"300000 - 399999",0,4.5,0,2018-06-19
"Digital Partners SA",Switzerland,350000,0,2.5,0,2019-06-14
"PahlConsulting, Lda",Portugal,300000,0,5,0,2019-09-26
ANCRE,France,"200000 - 299999",2,3.25,3,2011-11-28
"Access Partnership","United Kingdom","200000 - 299999",3,3.5,6,2014-06-13
AliénorEU,Belgium,"200000 - 299999",7,7,9,2013-01-10
"Asesores Comunitarios, S.L.",Spain,"200000 - 299999",6,6,2,2012-06-27
"Avalara Europe Limited","United Kingdom","200000 - 299999",0,7.5,1,2018-01-17
"A² Policy Advice SPRL",Belgium,"200000 - 299999",1,1,2,2014-11-19
"BDL Lobbying Srl",Italy,"200000 - 299999",1,0.75,0,2015-06-26
"Blic Oy",Finland,"200000 - 299999",4,4,17,2014-11-25
"Bureau Brussels Consulting",Belgium,"200000 - 299999",6,4.5,2,2009-04-24
"Business Bridge Europe",Belgium,"200000 - 299999",6,6.25,42,2011-05-16
"Business Solutions Europa Limited","United Kingdom","200000 - 299999",3,3.25,0,2011-07-14
"CONCILIUS Europe SPRL",Belgium,"200000 - 299999",3,4.75,0,2018-05-07
"Coalition of European Organisations on Innovation and Industrial Property",Belgium,"200000 - 299999",0,2.25,13,2015-09-02
"Cosmo Element",Germany,"200000 - 299999",0,1,1,2018-09-25
"Cunningham Executive Search",Belgium,"200000 - 299999",1,1,0,2017-01-11
"Deloitte Services & Investments",Belgium,"200000 - 299999",1,1.75,11,2012-04-04
"E-EUROCONSULTING SRL",Italy,"200000 - 299999",0,3,0,2011-10-25
EU-Turn,Belgium,"200000 - 299999",0,4,0,2016-08-09
Ecofilae,France,"200000 - 299999",0,7,0,2017-01-09
"Europa Insights",Belgium,"200000 - 299999",6,2.5,5,2015-08-31
"European Grants International Academy Srl",Italy,"200000 - 299999",0,13.75,0,2019-12-29
"FairValue Corporate & Public Affairs",France,"200000 - 299999",0,8,3,2011-10-25
"Gauly Advisors GmbH",Germany,"200000 - 299999",2,2.25,3,2015-12-16
"KEA European Affairs",Belgium,"200000 - 299999",0,6,1,2008-07-07
"LINKARE TI - TECNOLOGIAS DE INFORMAÇÃO LDA",Portugal,"200000 - 299999",0,3.5,0,2016-06-28
Landmarks,Belgium,"200000 - 299999",0,1.25,0,2012-09-11
"MINDWORK BUSINESS SOLUTIONS CONSULTING SERVICES Limited",Greece,"200000 - 299999",0,2.75,0,2017-02-14
"MUST & Partners",Belgium,"200000 - 299999",9,10.5,3,2014-09-09
"McLarty Associates","United States","200000 - 299999",2,1.5,6,2015-09-08
"Red Flag",Ireland,"200000 - 299999",12,7.5,1,2015-10-13
"Sovereign Strategy","United Kingdom","200000 - 299999",2,5,7,2014-12-01
"Von Beust & Coll. Beratungsges. mbH & Co KG",Germany,"200000 - 299999",1,2,0,2016-06-15
"Whitehouse Consultancy Ltd, The","United Kingdom","200000 - 299999",4,5,1,2009-02-26
"pantarhei corporate advisors",Austria,"200000 - 299999",7,5,6,2011-09-02
"Consulta Europa Projects and Innovation",Spain,204000,0,5,0,2018-07-18
"ARCA CONSORTIUM",Spain,"100000 - 199999",1,3,0,2014-01-28
"ARICHE, PROTECTION & DEFENSE SECURITY SOLUTIONS",Switzerland,"100000 - 199999",0,4,0,2016-07-07
"ATREVIA COMUNICACIÓN",Spain,"100000 - 199999",4,5,4,2016-06-15
"Agronovo Ecoloxía, S.L.",Spain,"100000 - 199999",0,4,0,2011-11-21
"Allientus ltd",Cyprus,"100000 - 199999",0,7.5,0,2017-01-21
"Barnett Fernandes International Ltd","United Kingdom","100000 - 199999",0,0.75,0,2015-09-09
"Berbalk Communications",Germany,"100000 - 199999",3,2.25,4,2013-07-01
"Bernstein Public Policy",Belgium,"100000 - 199999",4,1.5,2,2012-02-21
"CBRNE Ltd","United Kingdom","100000 - 199999",0,2,0,2016-10-26
"CSE COE",Latvia,"100000 - 199999",0,3,0,2017-01-24
"Cabinet conseil EFINAD",Martinique,"100000 - 199999",1,1,0,2017-05-11
"Cattaneo Zanetto & Co.",Italy,"100000 - 199999",4,3.25,0,2012-02-16
"Centaur Consulting","United Kingdom","100000 - 199999",0,2,0,2017-04-19
"Central Lobby Consultants Ltd","United Kingdom","100000 - 199999",0,2.75,0,2011-12-20
"Chelgate Limited","United Kingdom","100000 - 199999",0,1.5,0,2016-03-18
"Clerens Consulting",Belgium,"100000 - 199999",2,1.75,0,2012-01-04
"Consulting Agency ""Rumyantsev & partners"" LLC",Russia,"100000 - 199999",0,3,0,2016-04-18
"DC Communication",Romania,"100000 - 199999",0,11.25,0,2015-10-30
"DWR eco",Germany,"100000 - 199999",1,1,0,2016-03-18
"EUROTARGET, s.r.o.",Slovakia,"100000 - 199999",0,0.5,0,2016-10-20
"EUROTRAN Conseil",France,"100000 - 199999",1,2,2,2011-04-20
"Euraffex | European Affairs Expertise",Belgium,"100000 - 199999",6,4.5,0,2019-06-11
"Euro PA",Germany,"100000 - 199999",1,2,0,2013-01-06
"Europe Affaires Publiques",Belgium,"100000 - 199999",0,1.5,3,2014-07-29
"European Organisation for Security",Belgium,"100000 - 199999",3,5,16,2011-03-18
Europolitis,France,"100000 - 199999",2,2,0,2013-01-28
"Footprint Music Limited","United Kingdom","100000 - 199999",0,0.75,0,2015-11-06
"GIST Advisory Switzerland Sarl",Switzerland,"100000 - 199999",0,1,1,2017-03-21
"GSR Services GmbH",Germany,"100000 - 199999",0,3,0,2014-01-29
"Grupo CONSIDERA Project Lab",Spain,"100000 - 199999",0,6,0,2016-03-14
"Health Consumer Powerhouse Ltd.",France,"100000 - 199999",0,4.5,0,2014-12-15
"ICODA - Buschkens, Ahern & Partners",Belgium,"100000 - 199999",1,5,1,2011-12-07
"ISC Intelligence in  Science",Belgium,"100000 - 199999",1,1.5,2,2010-09-03
"Incite Public Affairs",Belgium,"100000 - 199999",0,2.5,0,2012-01-30
"Inline Policy Sprl","United Kingdom","100000 - 199999",3,3.5,9,2014-08-26
Innofluence,France,"100000 - 199999",0,2,0,2018-11-06
"Insight Consulting",Belgium,"100000 - 199999",2,3,1,2016-04-25
"KDC Conseil SPRL",Belgium,"100000 - 199999",7,3,2,2013-03-28
"LOW Associates Brussels",Belgium,"100000 - 199999",0,1.25,0,2015-04-27
"Laroche Conseil",Belgium,"100000 - 199999",1,1,0,2011-07-25
"Lighthouse Europe",Belgium,"100000 - 199999",7,4.5,1,2012-06-06
"M+P raadgevende ingenieurs B.V.",Netherlands,"100000 - 199999",0,3,0,2017-10-06
"MC Public Affairs Ltd.","United Kingdom","100000 - 199999",0,2,0,2018-12-24
"Manor Group",Switzerland,"100000 - 199999",0,1,0,2019-04-05
"Ogilvy Social Lab sa",Belgium,"100000 - 199999",4,3.5,0,2017-05-29
"PITCH PUBLIC RELATIONS & STRATEGIC COMMUNICATIONS",Greece,"100000 - 199999",0,1.75,0,2018-05-08
"PRAGMATA SRL","San Marino","100000 - 199999",3,3.25,8,2013-10-04
"Panaxea b.v.",Netherlands,"100000 - 199999",0,0.5,0,2018-10-20
Partners4Innovation,Italy,"100000 - 199999",0,5.5,0,2017-05-26
"Politics Matters",Belgium,"100000 - 199999",4,4,1,2015-10-07
Pro-Active,Belgium,"100000 - 199999",0,1.25,0,2016-09-21
"Profima Srl",Italy,"100000 - 199999",0,5,0,2019-03-13
"Promo Gate Srl",Italy,"100000 - 199999",5,7,0,2019-05-02
"Quintessa Limited","United Kingdom","100000 - 199999",0,1.25,0,2015-06-02
Ridens,Belgium,"100000 - 199999",2,3,1,2016-04-21
"SEC Spa",Italy,"100000 - 199999",0,0.5,0,2012-04-16
"SFL Regulatory Affairs & Scientific Communication GmbH",Switzerland,"100000 - 199999",0,1.5,0,2012-07-02
"SUB Erste Lesung GmbH",Germany,"100000 - 199999",7,4.5,1,2012-01-10
"Schuttelaar & Partners",Netherlands,"100000 - 199999",3,0.75,0,2009-10-12
"Scytl - Secure Electronic Voting",Spain,"100000 - 199999",0,1,0,2016-02-08
"Stenström Consulting",Belgium,"100000 - 199999",3,2.25,0,2015-06-16
"Stichting CINOP - ecbo",Netherlands,"100000 - 199999",0,1.25,0,2017-03-10
"Sweeney Consulting",Ireland,"100000 - 199999",1,2,0,2017-03-13
"The Brattle Group Limited","United Kingdom","100000 - 199999",0,3.25,1,2016-03-11
"The Health Policy Partnership","United Kingdom","100000 - 199999",0,1,0,2016-01-08
"Valore Consulting",Italy,"100000 - 199999",0,5,0,2016-11-17
"Vision Consultancy 2000 SL",Spain,"100000 - 199999",0,1,0,2017-01-30
"Vulcan Consulting Limited",Ireland,"100000 - 199999",4,1.75,0,2017-04-05
"YDRENAS COMMUNICATIONS AB",Sweden,"100000 - 199999",0,0.25,7,2014-09-12
"ZAY STRATEGY PUBLIC AFFAIRS CONSULTANCY",Turkey,"100000 - 199999",0,5.25,0,2018-08-08
"friedrich30 GmbH & Co. KG",Germany,"100000 - 199999",1,1,1,2017-11-13
"Transmissible BV",Netherlands,178760,0,1,0,2016-11-29
"Harwood Levitt Consulting",Belgium,150000,10,2.75,0,2010-10-26
"Progettisti Europei Associati Società Cooperativa",Italy,150000,2,2.5,0,2018-07-26
Cyberlens,"United Kingdom",147895,0,9.5,0,2019-08-22
"Agro Plan Consulting",Belgium,130000,0,1.5,0,2018-08-27
"Triad Computer Services Ltd.",Hungary,100100,0,0.5,0,2017-09-14
"CHRISTIAN POUSSET & PARTNERS",France,100000,0,0.5,0,2018-05-15
"EVERIS AEROESPACIAL Y DEFENSA SL",Spain,100000,0,1,0,2016-03-05
"Network New Europe Ltd","United Kingdom",100000,0,1,0,2018-01-29
"3s Unternehmensberatung GmbH",Austria,"50000 - 99999",0,2,0,2016-12-19
"AB Corporation",Belgium,"50000 - 99999",0,2,0,2019-11-14
"BIONTINO EUROPE",Belgium,"50000 - 99999",2,3,5,2011-11-23
"Bagehot Limited","United Kingdom","50000 - 99999",0,1.25,0,2015-02-08
"Blomeyer & Sanz",Spain,"50000 - 99999",0,5,0,2015-02-11
"Brucovie Consult sprl",Belgium,"50000 - 99999",0,0.75,0,2012-05-23
"C8 Associates Ltd","United Kingdom","50000 - 99999",0,1.25,0,2012-04-30
"CABINET SCHELL",Belgium,"50000 - 99999",1,0.75,0,2014-09-03
CEBiz,Belgium,"50000 - 99999",1,2.5,0,2018-01-03
"CHOOSE TOTAL COMMUNICATION SOCIETE ANONYME",Greece,"50000 - 99999",0,3.25,0,2019-10-04
"Cancellarius AG",Switzerland,"50000 - 99999",0,6.25,0,2018-08-24
"Capgemini Invent",Netherlands,"50000 - 99999",0,0.5,5,2018-06-11
"Challoch Energy",Belgium,"50000 - 99999",0,2.25,0,2016-03-16
"Comunitega ""Lobby & Advocacy""",Spain,"50000 - 99999",1,1,0,2016-03-31
"ConsulTech Technologieberatung GmbH",Germany,"50000 - 99999",0,4,0,2016-11-02
"Cooprogetti soc. coop.",Italy,"50000 - 99999",0,1.75,1,2018-02-13
"Cos&Co European Law and Advocacy Advisers",Belgium,"50000 - 99999",0,1,1,2015-05-10
"Cullen International",Belgium,"50000 - 99999",1,2.5,0,2011-09-07
"Customs Connect Belgium Branch","United Kingdom","50000 - 99999",0,0.5,0,2017-10-11
"D&D Consulting Services",Belgium,"50000 - 99999",2,4,0,2011-12-26
"Deloitte & Touche S.p.A.",Italy,"50000 - 99999",1,0.5,2,2015-05-29
"Deloitte LLP","United Kingdom","50000 - 99999",1,0.25,6,2010-10-28
"Deloitte Tax & Consulting",Luxembourg,"50000 - 99999",1,0.5,1,2018-11-13
EMICERT,Greece,"50000 - 99999",0,7.5,0,2016-10-27
"EOS Innovazioni, a.s.",Slovakia,"50000 - 99999",0,2,0,2018-05-29
"ESL & NETWORK EUROPEAN AFFAIRS SA",Belgium,"50000 - 99999",3,2,2,2010-06-09
"ETUDES CONSEIL DEVELOPPEMENT  ANTILLES",France,"50000 - 99999",0,4.5,0,2016-01-07
"EU TEAM LTD","United Kingdom","50000 - 99999",2,2,0,2017-04-14
EURASTER,France,"50000 - 99999",0,2,0,2016-11-15
"EuroNavigator Ltd",Croatia,"50000 - 99999",5,3.75,1,2018-11-07
Europartners.,Belgium,"50000 - 99999",1,2,1,2017-05-12
Euventures,Germany,"50000 - 99999",0,2,0,2011-11-17
Everjust,Belgium,"50000 - 99999",1,0.5,0,2019-11-27
Explico,Hungary,"50000 - 99999",0,5.25,1,2014-10-24
FB&Associati,Italy,"50000 - 99999",3,2.25,1,2012-10-09
"ForestFin, Florestas e Afins, Lda.",Portugal,"50000 - 99999",0,2.25,0,2016-05-09
"Gibbels Public Affairs",Belgium,"50000 - 99999",5,3,0,2013-09-10
"ICUnet Group",Germany,"50000 - 99999",0,1.5,0,2016-06-20
"IDO Interessenverband für das Rechts- und Finanzconsulting deutscher Online-Unternehmen e.V.",Germany,"50000 - 99999",0,1,0,2015-08-22
"Inclusive Strategies",Spain,"50000 - 99999",0,2.25,3,2017-07-21
"JPQ Consultores Lda.",Portugal,"50000 - 99999",0,1,0,2018-06-08
"JS Strategic Advisory Services",Belgium,"50000 - 99999",2,1.5,0,2019-03-15
"KDC Group",Belgium,"50000 - 99999",2,1.25,1,2009-06-22
"Kereon AG",Switzerland,"50000 - 99999",0,0.75,0,2017-12-21
"Kumquat Consult",Belgium,"50000 - 99999",0,1.25,1,2014-07-05
Lumina,Belgium,"50000 - 99999",2,1,0,2011-05-23
"MDDP Michalik Dłuska Dziedzic i Partnerzy",Poland,"50000 - 99999",0,3.75,0,2014-06-17
MISSAGLIAEASSOCIATI,Italy,"50000 - 99999",0,0.5,0,2008-07-02
"Mangold Consulting GmbH",Germany,"50000 - 99999",0,0.75,0,2018-04-20
"Maurus Consulting GmbH",Germany,"50000 - 99999",1,1.25,0,2013-01-16
"Miller & Meier Consulting",Germany,"50000 - 99999",0,0.5,0,2018-05-07
"Northpoint Aviation Services Limited","United Kingdom","50000 - 99999",0,0.5,0,2015-05-14
"ODAS GLOBAL CONSULTING",Romania,"50000 - 99999",1,6.25,0,2019-09-19
"Omega Networking UG",Germany,"50000 - 99999",0,0.5,0,2018-02-26
PA-Solutions,Belgium,"50000 - 99999",0,0.5,0,2019-09-17
PARITY,Belgium,"50000 - 99999",1,1,0,2017-03-21
POLYDEA,France,"50000 - 99999",1,2.5,0,2017-10-30
"PRESTOMEDIA S.L.",Spain,"50000 - 99999",0,1.5,4,2014-07-16
"Pangea Public Affairs",Belgium,"50000 - 99999",0,0.5,0,2017-11-03
"PaySys Consultancy GmbH",Germany,"50000 - 99999",0,0.25,0,2012-08-14
"PolyComply Hoechst GmbH",Germany,"50000 - 99999",0,1.5,0,2016-10-13
"ProductIP BV",Netherlands,"50000 - 99999",0,0.75,1,2015-11-30
"Public Interest Consultants GmbH",Austria,"50000 - 99999",1,0.5,0,2019-04-02
"Public Matters",Netherlands,"50000 - 99999",5,1.25,0,2019-09-05
"RB & Partners sprl EUMATRIX International Trade Advisors",Belgium,"50000 - 99999",4,2,0,2015-03-22
"Research and Innovation Management GmbH",Austria,"50000 - 99999",0,1,0,2016-07-29
"SJF Consulting",Belgium,"50000 - 99999",0,1,0,2014-04-14
"Safe Machine Ltd","United Kingdom","50000 - 99999",0,2,0,2016-09-22
"Schuman European Affairs",Belgium,"50000 - 99999",0,1,0,2019-04-09
"Servicios Integrados Lasker S.L.",Spain,"50000 - 99999",0,3.25,0,2019-10-21
"Sira Consulting",Netherlands,"50000 - 99999",0,1,0,2016-10-18
"Stefan Scheuer",Belgium,"50000 - 99999",3,2,0,2010-02-19
"T6 Ecosystems srl",Italy,"50000 - 99999",0,4.5,0,2017-12-11
THINKTANK,Greece,"50000 - 99999",0,2,0,2018-10-25
"Teknoloji Arastirma ve Gelistirme Endustriyel Urunler Bilisim Teknolojileri Sanayi ve Ticaret Anonim Şirketi",Turkey,"50000 - 99999",0,4,0,2017-10-03
"The European Consulting Company",Belgium,"50000 - 99999",0,1,0,2013-04-22
"Time & Place Consulting",Belgium,"50000 - 99999",0,2.25,0,2019-08-26
"Tomo Group",Poland,"50000 - 99999",0,1,0,2019-08-22
"Triple M","Czech Republic","50000 - 99999",0,1,0,2017-05-25
VILCHES,Belgium,"50000 - 99999",1,0.75,0,2018-08-20
"VLAHOVIC GROUP LLC",Croatia,"50000 - 99999",4,1.5,1,2012-03-27
"Vinces Consulting",Spain,"50000 - 99999",5,1.75,3,2018-05-10
"nakupujbezpecne.sk, s.r.o.",Slovakia,"50000 - 99999",0,2.5,0,2015-08-17
peopol,Germany,"50000 - 99999",1,1,1,2011-05-18
"rph management gmbh",Switzerland,"50000 - 99999",0,1.75,0,2016-06-13
"Euro Freelancers",Belgium,75600,0,0.75,0,2012-02-09
"Eamonn Bates Europe Public Affairs",Belgium,75000,4,1.5,0,2012-08-31
"PLANET Planungsgruppe Energie und Technik GbR",Germany,75000,0,0.25,1,2012-07-26
"Gruppo SICURFORM S.r.l",Italy,60000,0,1.25,0,2017-09-02
"Capital One Consulting","Czech Republic",50000,0,2.5,0,2019-09-19
"SGS Société Générale de Surveillance S.A.",Switzerland,50000,0,1.25,1,2016-10-21
"SRI GROUP EUROPE Sprl",Belgium,50000,2,1,0,2019-11-08
"A3C Consulting",Belgium,"25000 - 49999",1,0.75,1,2016-08-25
"ALPHALEX-CONSULT GEIE",Belgium,"25000 - 49999",1,1.75,6,2016-05-26
"ANTHENOR PUBLIC AFFAIRS",France,"25000 - 49999",0,0.5,0,2009-05-18
"ASDM Consulting",Belgium,"25000 - 49999",2,1.25,2,2015-07-30
"Access EU! - EEIG",Belgium,"25000 - 49999",0,1,0,2012-01-18
Aceon.ltd,"United Kingdom","25000 - 49999",0,1,0,2018-07-16
"Advanced Mineral and Recycling Industrial Solutions P.C.",Greece,"25000 - 49999",0,2,0,2017-01-24
"Aerann sprl",Belgium,"25000 - 49999",1,1.25,0,2017-07-12
"Agenzia per la Globalizzazione delle Imprese e dei Territori",Italy,"25000 - 49999",0,1,4,2011-09-26
"B2P Communications Consulting",Germany,"25000 - 49999",0,0.75,0,2019-11-25
"Biotech Consultants Ltd.","United Kingdom","25000 - 49999",0,3,0,2012-12-07
"Brussels Consulting Kft.",Hungary,"25000 - 49999",1,1.75,0,2017-03-02
"Brussels Direct",Belgium,"25000 - 49999",0,1,0,2011-12-13
"COPRODES Comm.V",Belgium,"25000 - 49999",0,1,0,2012-12-12
"Carbon Constraint Initiatives",Belgium,"25000 - 49999",0,1,0,2016-11-28
"Catalys Limited","United Kingdom","25000 - 49999",0,0.75,0,2015-10-12
"Civica srl",Italy,"25000 - 49999",0,2.5,0,2012-10-09
