"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Caisse Nationale des Allocations Familiales",France,"200000 - 299999",0,4,0,2016-01-22
"Deutsche Gesetzliche Unfallversicherung e.V.",Germany,"200000 - 299999",0,2,2,2015-05-20
EuroGeographics,Belgium,"200000 - 299999",0,2.25,0,2012-01-19
"Financial Reporting Council","United Kingdom","200000 - 299999",0,2.25,3,2015-02-24
ID4Car,France,"200000 - 299999",0,1,0,2015-12-07
"Zagorska razvojna agencija d.o.o.",Croatia,"200000 - 299999",0,0.25,0,2015-08-14
"Rete Autostrade Mediterranee Spa",Italy,200000,0,4,0,2016-11-10
"Abogacía Española, Delegación en Bruselas",Belgium,"100000 - 199999",3,1,0,2014-05-12
"Arbeitsgemeinschaft berufsständischer Versorgungseinrichtungen e.V.",Germany,"100000 - 199999",0,2.75,0,2009-02-12
"Asociación para el Desarrollo Integral del Valle del Ambroz",Spain,"100000 - 199999",0,4,0,2016-11-17
Bpifrance,France,"100000 - 199999",0,2.25,14,2013-10-23
"Chambre de Commerce et d'Industrie de Région des Pays de la Loire",France,"100000 - 199999",0,3,1,2015-03-06
"Conseil national des administrateurs judiciaires et des mandataires judiciaires",France,"100000 - 199999",0,0.25,0,2016-05-23
"Consejo General de Colegios Oficiales de Médicos",Spain,"100000 - 199999",0,2,2,2015-03-18
"Consip Spa",Italy,"100000 - 199999",0,5,0,2016-10-20
"DFS Deutsche Flugsicherung GmbH",Germany,"100000 - 199999",1,1,10,2009-05-18
"Denmarks Electronic Research Library",Denmark,"100000 - 199999",0,1.25,0,2016-06-07
"Deutsche Forschungsgemeinschaft",Germany,"100000 - 199999",1,1.5,1,2014-07-07
"European Network of National Human Rights Institutions",Belgium,"100000 - 199999",5,7,3,2015-05-19
"Fundación Empresa Universidad Galicia",Spain,"100000 - 199999",0,5,0,2016-05-04
"Kommuninvest i Sverige AB",Sweden,"100000 - 199999",0,1,2,2016-05-26
"Netherlands Chamber of Commerce (Kamer van Koophandel)",Netherlands,"100000 - 199999",0,2.5,0,2009-04-15
"Stichting STC-Group",Netherlands,"100000 - 199999",0,1.75,0,2016-06-06
"Consiglio Nazionale degli Ingegneri",Italy,190000,0,0.5,0,2016-07-19
"RB Rail AS",Latvia,170533,0,2.75,3,2015-11-19
"Syndicat Mixte d'Accompagnement du SAGE Seudre",France,160226,0,3,0,2016-11-03
"Havenbedrijf Amsterdam NV",Netherlands,150000,0,1.25,0,2016-03-23
"Hellenic Single Public Procurement Authority",Greece,150000,0,5,0,2016-10-12
"Conseil national de l'Ordre des pharmaciens",France,140000,0,1.5,0,2012-02-27
"National Railway Company CFR S.A.",Romania,129060,0,1,0,2016-12-22
"Eesti Haigekassa",Estonia,106838,0,2.5,0,2016-08-30
"Dental Council of Ireland",Ireland,100000,0,2.25,0,2016-07-27
"APDL - Administracao dos Portos do Douro, Leixoes e Viana do Castelo, SA",Portugal,"50000 - 99999",0,0.75,1,2015-02-06
"Consejo General de Colegios Médicos de España",Spain,"50000 - 99999",2,2,0,2011-12-23
"Deutscher Fussball-Bund e.V.",Germany,"50000 - 99999",1,1,1,2011-08-23
"Distretto Ligure delle Tecnologie Marine",Italy,"50000 - 99999",0,9,0,2016-06-08
"INSTITUT NATIONAL DE L'AUDIOVISUEL",France,"50000 - 99999",0,1,1,2015-07-16
"Internet Corporation for Assigned Names and Numbers","United States","50000 - 99999",0,0.5,10,2015-07-03
"LPR-Trägergesellschaft für jugendschutz.net gGmbH",Germany,"50000 - 99999",0,1.25,0,2016-08-30
"Verband der Landwirtschaftskammern e. V.",Germany,"50000 - 99999",1,1,0,2014-05-26
"Zweites Deutsches Fernsehen",Germany,"50000 - 99999",3,3,28,2009-01-15
"Metropolitan Area Gdansk Gdynia Sopot",Poland,83934,0,3.75,0,2015-03-11
"Netherlands Institute for the Classification of Audiovisual Media",Netherlands,82000,0,0.5,1,2016-06-13
"International Co-operative Alliance-Africa",Kenya,60000,0,0.75,0,2016-10-12
"Gruppo di Azione Locale ELORO",Italy,55000,0,7,0,2016-02-26
"Associazione Nazionale Consorzi Gestione e Tutela del Territorio e Acque irrigue",Italy,"25000 - 49999",0,0.25,0,2016-07-05
"BELGIAN BRAIN COUNCIL",Belgium,"25000 - 49999",1,1,0,2016-02-09
"Cluster of Bioenergy and Environment of Western Macedonia",Greece,"25000 - 49999",0,0.5,0,2016-06-30
"Conseil national de l'ordre des masseurs kinésithérapeutes",France,"25000 - 49999",0,1,1,2015-11-06
"Consorzio Bonifica di secondo grado per il canale Emiliano Romagnolo - CER",Italy,"25000 - 49999",0,0.5,0,2016-07-04
"European Quality Assurance Register for Higher Education",Belgium,"25000 - 49999",3,2.5,0,2013-08-12
"European Steering Group on Sustainable Healthcare",Belgium,"25000 - 49999",0,1.5,2,2015-01-12
"Fachverband Unternehmensberatung, Buchhaltung und Informationstechnologie",Austria,"25000 - 49999",0,0.75,0,2016-01-28
"Hauptverband der österreichischen Sozialversicherungsträger",Austria,"25000 - 49999",1,1,2,2015-09-22
"ICE-Agenzia per la promozione all'estero e l'internazionalizzazione delle imprese italiane",Italy,"25000 - 49999",0,8,0,2012-02-08
"Waterwegen en Zeekanaal NV",Belgium,"25000 - 49999",0,2,0,2016-11-04
"nv De Scheepvaart",Belgium,"25000 - 49999",0,2,0,2015-04-03
"Viešoji įstaiga LIETUVOS INOVACIJŲ CENTRAS",Lithuania,49873,0,0.25,0,2016-12-15
Taalunie,Netherlands,25500,0,1,0,2016-04-04
"Barcelona de Serveis Municipals S.A.",Spain,25000,0,4.5,0,2016-11-28
"Agence de l'environnement et de la maîtrise de l'énergie",France,"10000 - 24999",0,3.75,3,2016-12-06
"Associazione TRAMES",Italy,"10000 - 24999",0,2.25,0,2009-05-15
CCIFRANCE,France,"10000 - 24999",1,2.75,0,2016-04-20
"CONSIGLIO NAZIONALE DEI CHIMICI",Italy,"10000 - 24999",0,0.5,0,2011-08-31
"ENTE NAZIONALE RISI",Italy,"10000 - 24999",0,0.75,2,2016-12-21
"Filmförderungsanstalt/German Federal Film Board",Germany,"10000 - 24999",0,0.5,1,2015-09-28
"Fédération des Entreprises Publiques Locales",France,"10000 - 24999",0,1,0,2010-09-10
"Joint Nature Conservation Committee","United Kingdom","10000 - 24999",0,81,2,2012-04-03
"LAVASELLI MAURO",Italy,"10000 - 24999",0,3.25,0,2014-02-08
"Letove prevadzkove sluzby Slovenskej republiky, statny podnik",Slovakia,"10000 - 24999",0,0.5,1,2015-06-30
"Natural History Museum","United Kingdom","10000 - 24999",0,0.25,0,2016-10-17
"Telewizja Polska S.A.",Poland,"10000 - 24999",0,1.25,0,2015-04-07
"Tiergarten der Stadt Nürnberg",Germany,"10000 - 24999",4,0.5,0,2016-09-28
"Univerzitná knižnica v Bratislave",Slovakia,"10000 - 24999",0,0.75,0,2014-01-31
"Verket för innovationssystem",Sweden,"10000 - 24999",0,12.5,0,2016-12-19
"European Housing Network",Belgium,20000,0,3.5,0,2015-02-03
"Zero Waste Scotland","United Kingdom",20000,0,0.75,0,2015-08-18
"Staatsbibliothek zu Berlin - Preußischer Kulturbesitz",Germany,17000,0,0.25,1,2016-05-31
"Agence régionale Pays de la Loire Territoires d'Innovation",France,11900,0,1.5,0,2016-05-23
"CONSIGLIO NAZIONALE DELL'ORDINE DEI DOTTORI AGRONOMI E DEI DOTTORI FORESTALI",Italy,10000,0,56.25,0,2016-12-19
"Federazione nazionale Collegi professionali Tecnici Sanitari di Radiologia Medica",Italy,10000,0,1.25,0,2016-08-16
"A.C.E. Consulting",Canada,"< 9,999",0,1,0,2010-10-02
ARAMIS,France,"< 9,999",0,0.25,0,2012-10-16
"Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail",France,"< 9,999",0,2.5,8,2013-01-04
"An tÚdarás um Ard-Oideachas",Ireland,"< 9,999",0,0.25,0,2016-12-12
"Aquaculture Advisory Council",Belgium,"< 9,999",0,0.25,1,2016-11-28
"Associazione Alto Bellunese",Italy,"< 9,999",0,0.25,0,2016-10-24
"Athens Development and Destination Mangement Agency",Greece,"< 9,999",0,10,0,2016-09-01
"Austria Wirtschaftsservice Gesellschaft mbH",Austria,"< 9,999",0,0.5,1,2015-03-10
"AustriaTech - Gesellschaft des Bundes für technologiepolitische Maßnahmen GmbH",Austria,"< 9,999",0,2,0,2014-09-12
"Beheersmaatschappij Antwerpen Mobiel",Belgium,"< 9,999",0,0.25,0,2015-07-13
"BlueAssist vzw",Belgium,"< 9,999",0,0.25,1,2015-08-14
"British Geological Survey","United Kingdom","< 9,999",0,2.5,0,2016-10-19
"Budapesti Békéltető Testület",Hungary,"< 9,999",0,25.5,0,2013-12-19
"Bulgarian Ports Infrastructure Company",Bulgaria,"< 9,999",0,1.25,0,2016-12-28
"CONSEIL NATIONAL DES GREFFIERS DES TRIBUNAUX DE COMMERCE",France,"< 9,999",0,0.75,1,2015-06-08
"CONSEJO AUDIOVISUAL DE ANDALUCÍA",Spain,"< 9,999",0,2.5,0,2015-09-25
"COUNCIL OF CATALAN CHAMBERS OF COMMERCE",Spain,"< 9,999",0,9,0,2015-07-24
"Cambra Oficial de Comerç, Industria, Serveis i Navegació de Mallorca",Spain,"< 9,999",1,5,0,2014-10-03
"Centre Antipoisons-Antigifcentrum",Belgium,"< 9,999",0,0.5,0,2016-08-22
"Centro Nacional de Experimentación de Tecnologías de Hidrógeno y Pilas de Combustible",Spain,"< 9,999",0,37,0,2012-10-02
"Centro Studi ‘Intelligence, Scienze strategiche e Sicurezza’",Italy,"< 9,999",0,0.25,0,2013-11-04
Certisys,Belgium,"< 9,999",0,0.5,1,2016-11-16
"Conference of European Directors of Roads",Belgium,"< 9,999",3,1.75,5,2015-01-07
"Conseil Consultatif des Eaux Occidentales Austrlales",France,"< 9,999",0,0.25,0,2011-10-04
"Conseil national du numérique",France,"< 9,999",0,2.5,5,2016-04-22
"Consiglio Nazionale Architetti, Pianificatori, Paesaggisti e Conservatori",Italy,"< 9,999",0,2.5,0,2012-05-30
"Consumer Council for Water","United Kingdom","< 9,999",0,0.25,0,2010-10-19
"Coordinadora Estatal de Ciencias Ambientales",Spain,"< 9,999",0,5.75,0,2015-09-30
"Cámara Oficial de Comercio, Industria, Servicios y Navegación de Barcelona",Spain,"< 9,999",0,0.25,0,2009-04-30
"Cámara Oficial de Comercio, Industria, Servicios y Navegación de España",Spain,"< 9,999",2,0.5,5,2013-12-18
"European Federation Historic Aviation",Netherlands,"< 9,999",0,2.5,0,2009-06-01
"European Heritage Legal Forum",Germany,"< 9,999",0,43,0,2012-04-26
"European Professionals Competent Authorities",Belgium,"< 9,999",0,18,0,2016-01-29
"European Venture Fund Investors Network",Belgium,"< 9,999",0,0.25,2,2015-01-19
"FUNDACIÓN FUNDECYT PARQUE CIENTIFICO Y TECNOLOGICO DE EXTREMADURA",Spain,"< 9,999",0,23,0,2014-08-04
"Fachagentur Nachwachsende Rohstoffe e.V.",Germany,"< 9,999",0,18.5,0,2013-07-17
"Finavia Corporation",Finland,"< 9,999",3,0.5,15,2012-06-07
Folkhälsomyndigheten,Sweden,"< 9,999",0,1.5,0,2015-10-20
"Foundation Mobile World Capital Barcelona",Spain,"< 9,999",0,3,0,2014-07-03
"Fundación Internacional y para Iberoamérica de Administración y Políticas Públicas",Spain,"< 9,999",2,5,1,2012-03-01
"General Lighthouse Authorities Research and Radionavigation Directorate","United Kingdom","< 9,999",0,0.5,0,2015-06-01
HERACLES,Belgium,"< 9,999",0,3,0,2016-11-24
"Havenbedrijf Antwerpen NV van publiek recht",Belgium,"< 9,999",3,1.25,4,2014-12-08
"Horários do Funchal",Portugal,"< 9,999",0,0.25,0,2015-04-14
"Hrvatski audiovizualni centar - Croatian Audiovisual Centre",Croatia,"< 9,999",0,2,0,2015-09-30
"INNOVARS - ASSOCIAZIONE DI REALTA' INNOVATIVE",Italy,"< 9,999",0,0.5,0,2014-11-13
"INSTITUTO VALENCIANO DE INVESTIGACIONES AGRARIAS",Spain,"< 9,999",0,0.5,0,2016-07-25
"Innova Camera - Azienda Speciale della Camera di Commercio di Roma",Italy,"< 9,999",0,0.25,0,2016-01-22
"Innung des Kraftfahrzeug-Gewerbes Ulm",Germany,"< 9,999",0,0.25,0,2016-01-11
"International Commission for the Protection of the Rhine",Germany,"< 9,999",0,0.5,0,2016-06-30
"Interreg CENTRAL EUROPE Programme",Austria,"< 9,999",0,1,0,2011-12-15
"KOMAN PRODUCTION",Poland,"< 9,999",0,0.25,0,2014-01-29
"MARIKO Maritimes Kompetenzzentrum Leer gemeinnützige GmbH",Germany,"< 9,999",0,0.25,0,2016-11-16
"Market Advisory Council / Conseil Consultatif pour les Marchés",Belgium,"< 9,999",0,0.25,1,2016-11-28
"Mobility Networking&Applied Research Engineering Dr. Riegelmayer",Germany,"< 9,999",0,0.25,0,2012-03-30
"NATIONAL RAIL FREIGHT TRANSPORT COMPANY CFR MARFA",Romania,"< 9,999",0,1.25,0,2016-11-21
"National Biodiversity Data Centre",Ireland,"< 9,999",0,0.25,0,2016-10-26
"Navegação Aérea de Portugal",Portugal,"< 9,999",0,15,0,2012-12-12
"Ombudsfin, Service de médiation des services financiers",Belgium,"< 9,999",0,0.25,0,2016-08-25
"Ordine dei Dottori Commercialisti e degli Esperti Contabili",Italy,"< 9,999",0,0.25,0,2010-10-25
"Oslo Region European Office",Belgium,"< 9,999",0,4,0,2014-03-21
"PORTOS DOS AÇORES, S.A.",Portugal,"< 9,999",0,0.5,0,2015-06-11
"Partnership for Aflatoxin Control in Africa",Ethiopia,"< 9,999",0,0.25,1,2016-08-26
"PeoplesFinancials Foundation",Switzerland,"< 9,999",0,0.75,2,2016-09-08
"Rundfunkrat des Westdeutschen Rundfunks",Germany,"< 9,999",0,0.5,2,2015-09-29
"Régie Autonome des Transports Parisiens",France,"< 9,999",0,0.25,6,2016-09-26
"Rønne Havn A/S",Denmark,"< 9,999",0,0.25,0,2015-07-07
"Samenwerkingsorganisatie Beroepsonderwijs Bedrijfsleven",Netherlands,"< 9,999",0,0.25,0,2016-12-31
"Service de médiation des Assurances",Belgium,"< 9,999",0,0.25,0,2016-07-29
"Statistics Norway",Norway,"< 9,999",0,0.25,0,2016-12-20
"Suomen metsäkeskus",Finland,"< 9,999",0,0.25,0,2016-10-20
"Sviluppo Italia Molise",Italy,"< 9,999",0,0.25,0,2013-11-07
"Syndicat Mixte des Transports en Commun de l'agglomération toulousaine",France,"< 9,999",0,2.25,0,2012-12-03
"Syndicat des Transports d'Ile-de-France",France,"< 9,999",0,1.25,0,2012-12-17
"Sächsische Energieagentur - SAENA GmbH",Germany,"< 9,999",0,0.25,0,2016-08-25
"TU Delft Optics Research Group",Netherlands,"< 9,999",0,9.5,0,2013-12-16
"Telekommunikationsgesellschaft Südwestfalen mbH",Germany,"< 9,999",0,0.25,0,2015-11-19
"The Professional Standards Authority for Health and Social Care","United Kingdom","< 9,999",0,0.25,0,2016-08-19
"The Regional Environmental Center for Central and Eastern Europe",Hungary,"< 9,999",0,107,3,2011-02-14
"VIP (Vereinigung Institutionelle Privatanleger) eV association of institutional shareholders association des actionnaires institutionnels",Germany,"< 9,999",0,5.25,0,2012-09-04
"VPE Vasúti Pályakapacitás-elosztó Kft.",Hungary,"< 9,999",0,0.75,0,2016-09-06
"Vlaamse Ombudsdienst",Belgium,"< 9,999",0,0.25,0,2016-03-25
Wissenschaftsrat,Germany,"< 9,999",0,0.5,0,2014-04-25
"gematik Gesellschaft für Telematikanwendungen der Gesundheitskarte mbH",Germany,"< 9,999",0,2,0,2015-12-22
"Österreichische Agentur für Gesundheit und Ernährungssicherheit GmbH",Austria,"< 9,999",0,0.5,0,2014-12-01
"Øresundsbro Konsortiet",Denmark,"< 9,999",0,0.25,0,2016-12-20
"Royal Armouries","United Kingdom",2000,0,0.25,0,2016-03-11
"PROTECTION DES DROITS DU PATRIMOINE PRIVE ET DE LA SANTE",France,800,0,0.75,0,2015-05-24
"European Club Association",Switzerland,1,0,0.25,12,2015-04-01
"Direção-Geral do Consumidor",Portugal,0,0,3.75,0,2015-12-30
"Electronic Components and Systems for European Leadership Joint Undertaking",Belgium,0,0,34,0,2016-11-22
"Lycée Professionnel Maritime et Aquacole Daniel Rigolet",France,0,0,0.25,0,2016-05-26
"Oficina Española de Ciencia y Tecnología (CDTI)",Belgium,0,2,4,0,2016-03-04
"Agri-Food Strategy Board (Northern Ireland)","United Kingdom","no figure available",0,2.25,0,2015-08-10
"Asociación Europea de Peritos Judiciales de los Tribunales",Spain,"no figure available",0,3,0,2016-08-02
"Conselho Científico das Ciências Naturais e do Ambiente da Fundação para a Ciência e a Tecnologia",Portugal,"no figure available",0,3.75,0,2016-04-21
"Historic England","United Kingdom","no figure available",0,1,0,2016-04-29
"Hungarian Develpoment Center Nonprofit Ltd.",Hungary,"no figure available",2,7,0,2016-05-12
"Hälsingland Education Association",Sweden,"no figure available",0,4000,0,2016-11-07
"Italian Regenerative Medicine Infrastructure",Italy,"no figure available",0,0.25,0,2016-07-11
"KENUP Foundation",Malta,"no figure available",0,0.25,2,2016-05-25
"Leader Nedre Dalälven 3",Sweden,"no figure available",0,0.25,0,2016-10-21
"Liechtenstein E-Invoicing Forum",Liechtenstein,"no figure available",0,0.25,0,2016-12-21
RDW,Netherlands,"no figure available",0,5,0,2016-12-09
RegWatchEurope,Netherlands,"no figure available",0,1.75,1,2015-03-02
"Schull Community Harbour Development Co.",Ireland,"no figure available",0,3.5,1,2015-03-02
"Westmeath Local Community Development Committee (LAG)",Ireland,"no figure available",0,6.25,0,2016-12-21
